child,testlanguage,age,item,response,mode,test_lang_status,ling
ch446or11,hlb,136,ist,0,retelling,L1,Bilingual
ch446or11,hlb,136,ist,0,retelling,L1,Bilingual
ch446or11,hlb,136,goal,0,retelling,L1,Bilingual
ch446or11,hlb,136,attempt,1,retelling,L1,Bilingual
ch446or11,hlb,136,outcome,1,retelling,L1,Bilingual
ch446or11,hlb,136,ist,0,retelling,L1,Bilingual
ch446or11,hlb,136,ist,0,retelling,L1,Bilingual
ch446or11,hlb,136,goal,1,retelling,L1,Bilingual
ch446or11,hlb,136,attempt,0,retelling,L1,Bilingual
ch446or11,hlb,136,outcome,1,retelling,L1,Bilingual
ch446or11,hlb,136,ist,1,retelling,L1,Bilingual
ch446or11,hlb,136,ist,0,telling,L1,Bilingual
ch446or11,hlb,136,goal,1,telling,L1,Bilingual
ch446or11,hlb,136,attempt,1,telling,L1,Bilingual
ch446or11,hlb,136,outcome,0,telling,L1,Bilingual
ch446or11,hlb,136,ist,0,telling,L1,Bilingual
ch446or11,hlb,136,ist,0,telling,L1,Bilingual
ch446or11,hlb,136,goal,1,telling,L1,Bilingual
ch446or11,hlb,136,attempt,0,telling,L1,Bilingual
ch446or11,hlb,136,outcome,1,telling,L1,Bilingual
ch446or11,hlb,136,ist,0,telling,L1,Bilingual
ch446or11,hlb,136,ist,0,telling,L1,Bilingual
ch446or11,hlb,136,goal,0,telling,L1,Bilingual
ch446or11,hlb,136,attempt,0,telling,L1,Bilingual
ch446or11,hlb,136,outcome,1,telling,L1,Bilingual
ch446or11,hlb,136,ist,0,telling,L1,Bilingual
ch447or11,hin,136,ist,0,telling,L2,Bilingual
ch447or11,hin,136,goal,0,telling,L2,Bilingual
ch447or11,hin,136,attempt,1,telling,L2,Bilingual
ch447or11,hin,136,outcome,1,telling,L2,Bilingual
ch447or11,hin,136,ist,0,telling,L2,Bilingual
ch447or11,hin,136,ist,1,telling,L2,Bilingual
ch447or11,hin,136,goal,0,telling,L2,Bilingual
ch447or11,hin,136,attempt,1,telling,L2,Bilingual
ch447or11,hin,136,outcome,1,telling,L2,Bilingual
ch447or11,hin,136,ist,0,telling,L2,Bilingual
ch447or11,hin,136,ist,1,telling,L2,Bilingual
ch447or11,hin,136,goal,0,telling,L2,Bilingual
ch447or11,hin,136,attempt,1,telling,L2,Bilingual
ch447or11,hin,136,outcome,1,telling,L2,Bilingual
ch447or11,hin,136,ist,1,telling,L2,Bilingual
ch447or11,hin,136,ist,1,retelling,L2,Bilingual
ch447or11,hin,136,goal,0,retelling,L2,Bilingual
ch447or11,hin,136,attempt,1,retelling,L2,Bilingual
ch447or11,hin,136,outcome,1,retelling,L2,Bilingual
ch447or11,hin,136,ist,1,retelling,L2,Bilingual
ch447or11,hin,136,ist,0,retelling,L2,Bilingual
ch447or11,hin,136,goal,0,retelling,L2,Bilingual
ch447or11,hin,136,attempt,0,retelling,L2,Bilingual
ch447or11,hin,136,outcome,1,retelling,L2,Bilingual
ch447or11,hin,136,ist,1,retelling,L2,Bilingual
ch447or11,hin,136,ist,0,retelling,L2,Bilingual
ch447or11,hin,136,goal,0,retelling,L2,Bilingual
ch447or11,hin,136,attempt,0,retelling,L2,Bilingual
ch447or11,hin,136,outcome,1,retelling,L2,Bilingual
ch447or11,hin,136,ist,1,retelling,L2,Bilingual
ch447or11,hlb,136,ist,0,telling,L1,Bilingual
ch447or11,hlb,136,goal,1,telling,L1,Bilingual
ch447or11,hlb,136,attempt,0,telling,L1,Bilingual
ch447or11,hlb,136,outcome,0,telling,L1,Bilingual
ch447or11,hlb,136,ist,0,telling,L1,Bilingual
ch447or11,hlb,136,ist,0,telling,L1,Bilingual
ch447or11,hlb,136,goal,1,telling,L1,Bilingual
ch447or11,hlb,136,attempt,1,telling,L1,Bilingual
ch447or11,hlb,136,outcome,1,telling,L1,Bilingual
ch447or11,hlb,136,ist,0,telling,L1,Bilingual
ch447or11,hlb,136,ist,0,telling,L1,Bilingual
ch447or11,hlb,136,goal,0,telling,L1,Bilingual
ch447or11,hlb,136,attempt,1,telling,L1,Bilingual
ch447or11,hlb,136,outcome,1,telling,L1,Bilingual
ch447or11,hlb,136,ist,1,telling,L1,Bilingual
ch447or11,hlb,136,ist,0,retelling,L1,Bilingual
ch447or11,hlb,136,goal,0,retelling,L1,Bilingual
ch447or11,hlb,136,attempt,0,retelling,L1,Bilingual
ch447or11,hlb,136,outcome,1,retelling,L1,Bilingual
ch447or11,hlb,136,ist,0,retelling,L1,Bilingual
ch447or11,hlb,136,ist,1,retelling,L1,Bilingual
ch447or11,hlb,136,goal,1,retelling,L1,Bilingual
ch447or11,hlb,136,attempt,0,retelling,L1,Bilingual
ch447or11,hlb,136,outcome,0,retelling,L1,Bilingual
ch447or11,hlb,136,ist,0,retelling,L1,Bilingual
ch447or11,hlb,136,ist,0,retelling,L1,Bilingual
ch447or11,hlb,136,goal,1,retelling,L1,Bilingual
ch447or11,hlb,136,attempt,0,retelling,L1,Bilingual
ch447or11,hlb,136,outcome,1,retelling,L1,Bilingual
ch447or11,hlb,136,ist,0,retelling,L1,Bilingual
ch448or11,hin,125,ist,1,retelling,L2,Bilingual
ch448or11,hin,125,goal,0,retelling,L2,Bilingual
ch448or11,hin,125,attempt,1,retelling,L2,Bilingual
ch448or11,hin,125,outcome,1,retelling,L2,Bilingual
ch448or11,hin,125,ist,0,retelling,L2,Bilingual
ch448or11,hin,125,ist,1,retelling,L2,Bilingual
ch448or11,hin,125,goal,0,retelling,L2,Bilingual
ch448or11,hin,125,attempt,1,retelling,L2,Bilingual
ch448or11,hin,125,outcome,1,retelling,L2,Bilingual
ch448or11,hin,125,ist,0,retelling,L2,Bilingual
ch448or11,hin,125,ist,1,retelling,L2,Bilingual
ch448or11,hin,125,goal,0,retelling,L2,Bilingual
ch448or11,hin,125,attempt,1,retelling,L2,Bilingual
ch448or11,hin,125,outcome,1,retelling,L2,Bilingual
ch448or11,hin,125,ist,1,retelling,L2,Bilingual
ch448or11,hlb,125,ist,1,telling,L1,Bilingual
ch448or11,hlb,125,goal,0,telling,L1,Bilingual
ch448or11,hlb,125,attempt,1,telling,L1,Bilingual
ch448or11,hlb,125,outcome,0,telling,L1,Bilingual
ch448or11,hlb,125,ist,0,telling,L1,Bilingual
ch448or11,hlb,125,ist,1,telling,L1,Bilingual
ch448or11,hlb,125,goal,0,telling,L1,Bilingual
ch448or11,hlb,125,attempt,1,telling,L1,Bilingual
ch448or11,hlb,125,outcome,0,telling,L1,Bilingual
ch448or11,hlb,125,ist,1,telling,L1,Bilingual
ch448or11,hlb,125,ist,1,telling,L1,Bilingual
ch448or11,hlb,125,goal,0,telling,L1,Bilingual
ch448or11,hlb,125,attempt,1,telling,L1,Bilingual
ch448or11,hlb,125,outcome,1,telling,L1,Bilingual
ch448or11,hlb,125,ist,0,telling,L1,Bilingual
ch448or11,hlb,125,ist,0,retelling,L1,Bilingual
ch448or11,hlb,125,goal,1,retelling,L1,Bilingual
ch448or11,hlb,125,attempt,0,retelling,L1,Bilingual
ch448or11,hlb,125,outcome,0,retelling,L1,Bilingual
ch448or11,hlb,125,ist,0,retelling,L1,Bilingual
ch448or11,hlb,125,ist,0,retelling,L1,Bilingual
ch448or11,hlb,125,goal,0,retelling,L1,Bilingual
ch448or11,hlb,125,attempt,0,retelling,L1,Bilingual
ch448or11,hlb,125,outcome,0,retelling,L1,Bilingual
ch448or11,hlb,125,ist,0,retelling,L1,Bilingual
ch448or11,hlb,125,ist,0,retelling,L1,Bilingual
ch448or11,hlb,125,goal,0,retelling,L1,Bilingual
ch448or11,hlb,125,attempt,1,retelling,L1,Bilingual
ch448or11,hlb,125,outcome,1,retelling,L1,Bilingual
ch448or11,hlb,125,ist,0,retelling,L1,Bilingual
ch448or11,hin,125,ist,0,telling,L2,Bilingual
ch448or11,hin,125,goal,1,telling,L2,Bilingual
ch448or11,hin,125,attempt,0,telling,L2,Bilingual
ch448or11,hin,125,outcome,0,telling,L2,Bilingual
ch448or11,hin,125,ist,0,telling,L2,Bilingual
ch448or11,hin,125,ist,0,telling,L2,Bilingual
ch448or11,hin,125,goal,0,telling,L2,Bilingual
ch448or11,hin,125,attempt,0,telling,L2,Bilingual
ch448or11,hin,125,outcome,0,telling,L2,Bilingual
ch448or11,hin,125,ist,0,telling,L2,Bilingual
ch448or11,hin,125,ist,0,telling,L2,Bilingual
ch448or11,hin,125,goal,0,telling,L2,Bilingual
ch448or11,hin,125,attempt,1,telling,L2,Bilingual
ch448or11,hin,125,outcome,1,telling,L2,Bilingual
ch448or11,hin,125,ist,0,telling,L2,Bilingual
ch449or11,hlb,127,ist,1,telling,L1,Bilingual
ch449or11,hlb,127,goal,0,telling,L1,Bilingual
ch449or11,hlb,127,attempt,1,telling,L1,Bilingual
ch449or11,hlb,127,outcome,1,telling,L1,Bilingual
ch449or11,hlb,127,ist,0,telling,L1,Bilingual
ch449or11,hlb,127,ist,1,telling,L1,Bilingual
ch449or11,hlb,127,goal,0,telling,L1,Bilingual
ch449or11,hlb,127,attempt,1,telling,L1,Bilingual
ch449or11,hlb,127,outcome,0,telling,L1,Bilingual
ch449or11,hlb,127,ist,0,telling,L1,Bilingual
ch449or11,hlb,127,ist,1,telling,L1,Bilingual
ch449or11,hlb,127,goal,0,telling,L1,Bilingual
ch449or11,hlb,127,attempt,1,telling,L1,Bilingual
ch449or11,hlb,127,outcome,1,telling,L1,Bilingual
ch449or11,hlb,127,ist,0,telling,L1,Bilingual
ch449or11,hlb,127,ist,1,retelling,L1,Bilingual
ch449or11,hlb,127,goal,0,retelling,L1,Bilingual
ch449or11,hlb,127,attempt,1,retelling,L1,Bilingual
ch449or11,hlb,127,outcome,1,retelling,L1,Bilingual
ch449or11,hlb,127,ist,0,retelling,L1,Bilingual
ch449or11,hlb,127,ist,1,retelling,L1,Bilingual
ch449or11,hlb,127,goal,0,retelling,L1,Bilingual
ch449or11,hlb,127,attempt,1,retelling,L1,Bilingual
ch449or11,hlb,127,outcome,0,retelling,L1,Bilingual
ch449or11,hlb,127,ist,0,retelling,L1,Bilingual
ch449or11,hlb,127,ist,1,retelling,L1,Bilingual
ch449or11,hlb,127,goal,0,retelling,L1,Bilingual
ch449or11,hlb,127,attempt,1,retelling,L1,Bilingual
ch449or11,hlb,127,outcome,1,retelling,L1,Bilingual
ch449or11,hlb,127,ist,0,retelling,L1,Bilingual
ch449or11,hin,127,ist,1,telling,L2,Bilingual
ch449or11,hin,127,goal,0,telling,L2,Bilingual
ch449or11,hin,127,attempt,1,telling,L2,Bilingual
ch449or11,hin,127,outcome,0,telling,L2,Bilingual
ch449or11,hin,127,ist,0,telling,L2,Bilingual
ch449or11,hin,127,ist,1,telling,L2,Bilingual
ch449or11,hin,127,goal,0,telling,L2,Bilingual
ch449or11,hin,127,attempt,0,telling,L2,Bilingual
ch449or11,hin,127,outcome,1,telling,L2,Bilingual
ch449or11,hin,127,ist,1,telling,L2,Bilingual
ch449or11,hin,127,ist,1,telling,L2,Bilingual
ch449or11,hin,127,goal,0,telling,L2,Bilingual
ch449or11,hin,127,attempt,1,telling,L2,Bilingual
ch449or11,hin,127,outcome,1,telling,L2,Bilingual
ch449or11,hin,127,ist,1,telling,L2,Bilingual
ch449or11,hin,127,ist,1,retelling,L2,Bilingual
ch449or11,hin,127,goal,0,retelling,L2,Bilingual
ch449or11,hin,127,attempt,1,retelling,L2,Bilingual
ch449or11,hin,127,outcome,0,retelling,L2,Bilingual
ch449or11,hin,127,ist,0,retelling,L2,Bilingual
ch449or11,hin,127,ist,0,retelling,L2,Bilingual
ch449or11,hin,127,goal,0,retelling,L2,Bilingual
ch449or11,hin,127,attempt,1,retelling,L2,Bilingual
ch449or11,hin,127,outcome,0,retelling,L2,Bilingual
ch449or11,hin,127,ist,1,retelling,L2,Bilingual
ch449or11,hin,127,ist,1,retelling,L2,Bilingual
ch449or11,hin,127,goal,1,retelling,L2,Bilingual
ch449or11,hin,127,attempt,0,retelling,L2,Bilingual
ch449or11,hin,127,outcome,1,retelling,L2,Bilingual
ch449or11,hin,127,ist,0,retelling,L2,Bilingual
ch450or11,hin,126,ist,0,retelling,L2,Bilingual
ch450or11,hin,126,goal,0,retelling,L2,Bilingual
ch450or11,hin,126,attempt,1,retelling,L2,Bilingual
ch450or11,hin,126,outcome,1,retelling,L2,Bilingual
ch450or11,hin,126,ist,0,retelling,L2,Bilingual
ch450or11,hin,126,ist,1,retelling,L2,Bilingual
ch450or11,hin,126,goal,1,retelling,L2,Bilingual
ch450or11,hin,126,attempt,1,retelling,L2,Bilingual
ch450or11,hin,126,outcome,1,retelling,L2,Bilingual
ch450or11,hin,126,ist,0,retelling,L2,Bilingual
ch450or11,hin,126,ist,0,retelling,L2,Bilingual
ch450or11,hin,126,goal,1,retelling,L2,Bilingual
ch450or11,hin,126,attempt,1,retelling,L2,Bilingual
ch450or11,hin,126,outcome,1,retelling,L2,Bilingual
ch450or11,hin,126,ist,0,retelling,L2,Bilingual
ch450or11,hlb,126,ist,1,telling,L1,Bilingual
