child,testlanguage,age,narrative,complete,mode,test_lang_status,ling
ch855or31,rus,73,nar_2,0,telling,L1,Monolingual
ch855or31,rus,73,nar_3,0,telling,L1,Monolingual
ch855or31,rus,73,nar_1,0,telling,L1,Monolingual
ch855or31,rus,73,nar_2,0,telling,L1,Monolingual
ch855or31,rus,73,nar_3,1,telling,L1,Monolingual
ch855or31,rus,73,nar_1,0,telling,L1,Monolingual
ch855or31,rus,73,nar_2,0,telling,L1,Monolingual
ch855or31,rus,73,nar_3,0,telling,L1,Monolingual
ch856or31,rus,81,nar_1,1,telling,L1,Monolingual
ch856or31,rus,81,nar_2,0,telling,L1,Monolingual
ch856or31,rus,81,nar_3,0,telling,L1,Monolingual
ch856or31,rus,81,nar_1,1,telling,L1,Monolingual
ch856or31,rus,81,nar_2,0,telling,L1,Monolingual
ch856or31,rus,81,nar_3,1,telling,L1,Monolingual
ch856or31,rus,81,nar_1,0,telling,L1,Monolingual
ch856or31,rus,81,nar_2,0,telling,L1,Monolingual
ch856or31,rus,81,nar_3,0,telling,L1,Monolingual
ch857or31,rus,73,nar_1,0,telling,L1,Monolingual
ch857or31,rus,73,nar_2,1,telling,L1,Monolingual
ch857or31,rus,73,nar_3,0,telling,L1,Monolingual
ch857or31,rus,73,nar_1,0,telling,L1,Monolingual
ch857or31,rus,73,nar_2,1,telling,L1,Monolingual
ch857or31,rus,73,nar_3,1,telling,L1,Monolingual
ch857or31,rus,73,nar_1,0,telling,L1,Monolingual
ch857or31,rus,73,nar_2,0,telling,L1,Monolingual
ch857or31,rus,73,nar_3,0,telling,L1,Monolingual
ch858or31,rus,75,nar_1,1,telling,L1,Monolingual
ch858or31,rus,75,nar_2,0,telling,L1,Monolingual
ch858or31,rus,75,nar_3,0,telling,L1,Monolingual
ch858or31,rus,75,nar_1,0,telling,L1,Monolingual
ch858or31,rus,75,nar_2,1,telling,L1,Monolingual
ch858or31,rus,75,nar_3,0,telling,L1,Monolingual
ch858or31,rus,75,nar_1,1,telling,L1,Monolingual
ch858or31,rus,75,nar_2,1,telling,L1,Monolingual
ch858or31,rus,75,nar_3,0,telling,L1,Monolingual
ch859or31,rus,72,nar_1,0,telling,L1,Monolingual
ch859or31,rus,72,nar_2,1,telling,L1,Monolingual
ch859or31,rus,72,nar_3,0,telling,L1,Monolingual
ch859or31,rus,72,nar_1,0,telling,L1,Monolingual
ch859or31,rus,72,nar_2,0,telling,L1,Monolingual
ch859or31,rus,72,nar_3,0,telling,L1,Monolingual
ch859or31,rus,72,nar_1,0,telling,L1,Monolingual
ch859or31,rus,72,nar_2,0,telling,L1,Monolingual
ch859or31,rus,72,nar_3,1,telling,L1,Monolingual
ch860or31,rus,73,nar_1,0,telling,L1,Monolingual
ch860or31,rus,73,nar_2,0,telling,L1,Monolingual
ch860or31,rus,73,nar_3,0,telling,L1,Monolingual
ch860or31,rus,73,nar_1,0,telling,L1,Monolingual
ch860or31,rus,73,nar_2,0,telling,L1,Monolingual
ch860or31,rus,73,nar_3,1,telling,L1,Monolingual
ch860or31,rus,73,nar_1,1,telling,L1,Monolingual
ch860or31,rus,73,nar_2,0,telling,L1,Monolingual
ch860or31,rus,73,nar_3,0,telling,L1,Monolingual
ch861or31,rus,77,nar_1,0,telling,L1,Monolingual
ch861or31,rus,77,nar_2,1,telling,L1,Monolingual
ch861or31,rus,77,nar_3,0,telling,L1,Monolingual
ch861or31,rus,77,nar_1,1,telling,L1,Monolingual
ch861or31,rus,77,nar_2,0,telling,L1,Monolingual
ch861or31,rus,77,nar_3,0,telling,L1,Monolingual
ch861or31,rus,77,nar_1,1,telling,L1,Monolingual
ch861or31,rus,77,nar_2,0,telling,L1,Monolingual
ch861or31,rus,77,nar_3,0,telling,L1,Monolingual
ch862or31,rus,69,nar_1,0,telling,L1,Monolingual
ch862or31,rus,69,nar_2,0,telling,L1,Monolingual
ch862or31,rus,69,nar_3,0,telling,L1,Monolingual
ch862or31,rus,69,nar_1,0,telling,L1,Monolingual
ch862or31,rus,69,nar_2,0,telling,L1,Monolingual
ch862or31,rus,69,nar_3,0,telling,L1,Monolingual
ch862or31,rus,69,nar_1,0,telling,L1,Monolingual
ch862or31,rus,69,nar_2,0,telling,L1,Monolingual
ch862or31,rus,69,nar_3,0,telling,L1,Monolingual
ch863or31,rus,64,nar_1,0,telling,L1,Monolingual
ch863or31,rus,64,nar_2,0,telling,L1,Monolingual
ch863or31,rus,64,nar_3,0,telling,L1,Monolingual
ch863or31,rus,64,nar_1,0,telling,L1,Monolingual
ch863or31,rus,64,nar_2,0,telling,L1,Monolingual
ch863or31,rus,64,nar_3,0,telling,L1,Monolingual
ch863or31,rus,64,nar_1,0,telling,L1,Monolingual
ch863or31,rus,64,nar_2,0,telling,L1,Monolingual
ch863or31,rus,64,nar_3,0,telling,L1,Monolingual
ch865or31,rus,59,nar_1,0,telling,L1,Monolingual
ch865or31,rus,59,nar_2,0,telling,L1,Monolingual
ch865or31,rus,59,nar_3,0,telling,L1,Monolingual
ch865or31,rus,59,nar_1,0,telling,L1,Monolingual
ch865or31,rus,59,nar_2,0,telling,L1,Monolingual
ch865or31,rus,59,nar_3,0,telling,L1,Monolingual
ch865or31,rus,59,nar_1,0,telling,L1,Monolingual
ch865or31,rus,59,nar_2,0,telling,L1,Monolingual
ch865or31,rus,59,nar_3,0,telling,L1,Monolingual
ch866or31,rus,62,nar_1,0,telling,L1,Monolingual
ch866or31,rus,62,nar_2,0,telling,L1,Monolingual
ch866or31,rus,62,nar_3,1,telling,L1,Monolingual
ch866or31,rus,62,nar_1,0,telling,L1,Monolingual
ch866or31,rus,62,nar_2,1,telling,L1,Monolingual
ch866or31,rus,62,nar_3,0,telling,L1,Monolingual
ch866or31,rus,62,nar_1,1,telling,L1,Monolingual
ch866or31,rus,62,nar_2,0,telling,L1,Monolingual
ch866or31,rus,62,nar_3,0,telling,L1,Monolingual
ch867or31,rus,63,nar_1,0,telling,L1,Monolingual
ch867or31,rus,63,nar_2,0,telling,L1,Monolingual
ch867or31,rus,63,nar_3,0,telling,L1,Monolingual
ch867or31,rus,63,nar_1,0,telling,L1,Monolingual
ch867or31,rus,63,nar_2,0,telling,L1,Monolingual
ch867or31,rus,63,nar_3,0,telling,L1,Monolingual
ch867or31,rus,63,nar_1,0,telling,L1,Monolingual
ch867or31,rus,63,nar_2,0,telling,L1,Monolingual
ch867or31,rus,63,nar_3,0,telling,L1,Monolingual
ch868or31,rus,76,nar_1,1,telling,L1,Monolingual
ch868or31,rus,76,nar_2,1,telling,L1,Monolingual
ch868or31,rus,76,nar_3,1,telling,L1,Monolingual
ch868or31,rus,76,nar_1,0,telling,L1,Monolingual
ch868or31,rus,76,nar_2,1,telling,L1,Monolingual
ch868or31,rus,76,nar_3,1,telling,L1,Monolingual
ch868or31,rus,76,nar_1,0,telling,L1,Monolingual
ch868or31,rus,76,nar_2,0,telling,L1,Monolingual
ch868or31,rus,76,nar_3,1,telling,L1,Monolingual
ch869or31,rus,75,nar_1,0,telling,L1,Monolingual
ch869or31,rus,75,nar_2,0,telling,L1,Monolingual
ch869or31,rus,75,nar_3,0,telling,L1,Monolingual
ch869or31,rus,75,nar_1,0,telling,L1,Monolingual
ch869or31,rus,75,nar_2,0,telling,L1,Monolingual
ch869or31,rus,75,nar_3,1,telling,L1,Monolingual
ch869or31,rus,75,nar_1,1,telling,L1,Monolingual
ch869or31,rus,75,nar_2,0,telling,L1,Monolingual
ch869or31,rus,75,nar_3,0,telling,L1,Monolingual
ch870or31,rus,79,nar_1,0,telling,L1,Monolingual
ch870or31,rus,79,nar_2,1,telling,L1,Monolingual
ch870or31,rus,79,nar_3,1,telling,L1,Monolingual
ch870or31,rus,79,nar_1,1,telling,L1,Monolingual
ch870or31,rus,79,nar_2,1,telling,L1,Monolingual
ch870or31,rus,79,nar_3,1,telling,L1,Monolingual
ch870or31,rus,79,nar_1,0,telling,L1,Monolingual
ch870or31,rus,79,nar_2,0,telling,L1,Monolingual
ch870or31,rus,79,nar_3,0,telling,L1,Monolingual
ch871or31,rus,67,nar_1,0,telling,L1,Monolingual
ch871or31,rus,67,nar_2,1,telling,L1,Monolingual
ch871or31,rus,67,nar_3,1,telling,L1,Monolingual
ch871or31,rus,67,nar_1,0,telling,L1,Monolingual
ch871or31,rus,67,nar_2,0,telling,L1,Monolingual
ch871or31,rus,67,nar_3,0,telling,L1,Monolingual
ch871or31,rus,67,nar_1,0,telling,L1,Monolingual
ch871or31,rus,67,nar_2,0,telling,L1,Monolingual
ch871or31,rus,67,nar_3,0,telling,L1,Monolingual
ch872or31,rus,65,nar_1,0,telling,L1,Monolingual
ch872or31,rus,65,nar_2,0,telling,L1,Monolingual
ch872or31,rus,65,nar_3,1,telling,L1,Monolingual
ch872or31,rus,65,nar_1,0,telling,L1,Monolingual
ch872or31,rus,65,nar_2,0,telling,L1,Monolingual
ch872or31,rus,65,nar_3,1,telling,L1,Monolingual
ch872or31,rus,65,nar_1,0,telling,L1,Monolingual
ch872or31,rus,65,nar_2,0,telling,L1,Monolingual
ch872or31,rus,65,nar_3,1,telling,L1,Monolingual
ch873or31,rus,68,nar_1,0,telling,L1,Monolingual
ch873or31,rus,68,nar_2,1,telling,L1,Monolingual
ch873or31,rus,68,nar_3,1,telling,L1,Monolingual
ch873or31,rus,68,nar_1,0,telling,L1,Monolingual
ch873or31,rus,68,nar_2,0,telling,L1,Monolingual
ch873or31,rus,68,nar_3,0,telling,L1,Monolingual
ch873or31,rus,68,nar_1,0,telling,L1,Monolingual
ch873or31,rus,68,nar_2,0,telling,L1,Monolingual
ch873or31,rus,68,nar_3,0,telling,L1,Monolingual
ch875or31,rus,71,nar_1,1,telling,L1,Monolingual
ch875or31,rus,71,nar_2,0,telling,L1,Monolingual
ch875or31,rus,71,nar_3,1,telling,L1,Monolingual
ch875or31,rus,71,nar_1,0,telling,L1,Monolingual
ch875or31,rus,71,nar_2,0,telling,L1,Monolingual
ch875or31,rus,71,nar_3,0,telling,L1,Monolingual
ch875or31,rus,71,nar_1,NA,telling,L1,Monolingual
ch875or31,rus,71,nar_2,NA,telling,L1,Monolingual
ch875or31,rus,71,nar_3,NA,telling,L1,Monolingual
ch876or31,rus,69,nar_1,0,telling,L1,Monolingual
ch876or31,rus,69,nar_2,0,telling,L1,Monolingual
ch876or31,rus,69,nar_3,1,telling,L1,Monolingual
ch876or31,rus,69,nar_1,0,telling,L1,Monolingual
ch876or31,rus,69,nar_2,0,telling,L1,Monolingual
ch876or31,rus,69,nar_3,0,telling,L1,Monolingual
ch876or31,rus,69,nar_1,0,telling,L1,Monolingual
ch876or31,rus,69,nar_2,1,telling,L1,Monolingual
ch876or31,rus,69,nar_3,1,telling,L1,Monolingual
ch877or31,rus,78,nar_1,0,telling,L1,Monolingual
ch877or31,rus,78,nar_2,0,telling,L1,Monolingual
ch877or31,rus,78,nar_3,0,telling,L1,Monolingual
ch877or31,rus,78,nar_1,0,telling,L1,Monolingual
ch877or31,rus,78,nar_2,1,telling,L1,Monolingual
ch877or31,rus,78,nar_3,1,telling,L1,Monolingual
ch877or31,rus,78,nar_1,1,telling,L1,Monolingual
ch877or31,rus,78,nar_2,0,telling,L1,Monolingual
ch877or31,rus,78,nar_3,0,telling,L1,Monolingual
ch878or31,rus,74,nar_1,0,telling,L1,Monolingual
ch878or31,rus,74,nar_2,0,telling,L1,Monolingual
ch878or31,rus,74,nar_3,0,telling,L1,Monolingual
ch878or31,rus,74,nar_1,0,telling,L1,Monolingual
ch878or31,rus,74,nar_2,0,telling,L1,Monolingual
ch878or31,rus,74,nar_3,0,telling,L1,Monolingual
ch878or31,rus,74,nar_1,1,telling,L1,Monolingual
ch878or31,rus,74,nar_2,0,telling,L1,Monolingual
ch878or31,rus,74,nar_3,0,telling,L1,Monolingual
ch879or31,rus,73,nar_1,0,telling,L1,Monolingual
ch879or31,rus,73,nar_2,0,telling,L1,Monolingual
ch879or31,rus,73,nar_3,0,telling,L1,Monolingual
ch879or31,rus,73,nar_1,0,telling,L1,Monolingual
ch879or31,rus,73,nar_2,1,telling,L1,Monolingual
ch879or31,rus,73,nar_3,0,telling,L1,Monolingual
ch879or31,rus,73,nar_1,1,telling,L1,Monolingual
ch879or31,rus,73,nar_2,0,telling,L1,Monolingual
ch879or31,rus,73,nar_3,0,telling,L1,Monolingual
ch880or31,rus,65,nar_1,0,telling,L1,Monolingual
ch880or31,rus,65,nar_2,1,telling,L1,Monolingual
ch880or31,rus,65,nar_3,1,telling,L1,Monolingual
ch880or31,rus,65,nar_1,NA,telling,L1,Monolingual
ch880or31,rus,65,nar_2,NA,telling,L1,Monolingual
ch880or31,rus,65,nar_3,NA,telling,L1,Monolingual
ch121or40,ukr,92,nar_1,0,telling,L1,Bilingual
ch121or40,ukr,92,nar_2,1,telling,L1,Bilingual
ch121or40,ukr,92,nar_3,1,telling,L1,Bilingual
ch121or40,rus,92,nar_1,0,telling,L2,Bilingual
ch121or40,rus,92,nar_2,0,telling,L2,Bilingual
ch121or40,rus,92,nar_3,1,telling,L2,Bilingual
ch121or40,ukr,92,nar_1,1,telling,L1,Bilingual
ch121or40,ukr,92,nar_2,1,telling,L1,Bilingual
ch121or40,ukr,92,nar_3,1,telling,L1,Bilingual
ch121or40,rus,92,nar_1,0,telling,L2,Bilingual
ch121or40,rus,92,nar_2,0,telling,L2,Bilingual
ch121or40,rus,92,nar_3,1,telling,L2,Bilingual
ch240or40,ukr,90,nar_1,1,telling,L1,Bilingual
ch240or40,ukr,90,nar_2,0,telling,L1,Bilingual
ch240or40,ukr,90,nar_3,0,telling,L1,Bilingual
ch240or40,rus,90,nar_1,1,telling,L2,Bilingual
ch240or40,rus,90,nar_2,0,telling,L2,Bilingual
ch240or40,rus,90,nar_3,0,telling,L2,Bilingual
ch240or40,ukr,90,nar_1,0,telling,L1,Bilingual
ch240or40,ukr,90,nar_2,0,telling,L1,Bilingual
ch240or40,ukr,90,nar_3,1,telling,L1,Bilingual
ch240or40,rus,90,nar_1,0,telling,L2,Bilingual
ch240or40,rus,90,nar_2,1,telling,L2,Bilingual
ch240or40,rus,90,nar_3,1,telling,L2,Bilingual
ch98or40,ukr,94,nar_1,1,telling,L1,Bilingual
ch98or40,ukr,94,nar_2,0,telling,L1,Bilingual
ch98or40,ukr,94,nar_3,0,telling,L1,Bilingual
ch98or40,rus,94,nar_1,0,telling,L2,Bilingual
ch98or40,rus,94,nar_2,0,telling,L2,Bilingual
ch98or40,rus,94,nar_3,0,telling,L2,Bilingual
ch98or40,ukr,94,nar_1,0,telling,L1,Bilingual
ch98or40,ukr,94,nar_2,0,telling,L1,Bilingual
ch98or40,ukr,94,nar_3,1,telling,L1,Bilingual
ch98or40,rus,94,nar_1,0,telling,L2,Bilingual
ch98or40,rus,94,nar_2,0,telling,L2,Bilingual
ch98or40,rus,94,nar_3,0,telling,L2,Bilingual
ch100or40,ukr,115,nar_1,0,telling,L1,Bilingual
ch100or40,ukr,115,nar_2,0,telling,L1,Bilingual
ch100or40,ukr,115,nar_3,1,telling,L1,Bilingual
ch100or40,rus,115,nar_1,1,telling,L2,Bilingual
ch100or40,rus,115,nar_2,0,telling,L2,Bilingual
ch100or40,rus,115,nar_3,1,telling,L2,Bilingual
ch100or40,ukr,115,nar_1,1,telling,L1,Bilingual
ch100or40,ukr,115,nar_2,0,telling,L1,Bilingual
ch100or40,ukr,115,nar_3,1,telling,L1,Bilingual
ch100or40,rus,115,nar_1,0,telling,L2,Bilingual
ch100or40,rus,115,nar_2,0,telling,L2,Bilingual
ch100or40,rus,115,nar_3,1,telling,L2,Bilingual
ch346or40,ukr,100,nar_1,0,telling,L1,Bilingual
ch346or40,ukr,100,nar_2,1,telling,L1,Bilingual
ch346or40,ukr,100,nar_3,1,telling,L1,Bilingual
ch346or40,rus,100,nar_1,0,telling,L2,Bilingual
ch346or40,rus,100,nar_2,0,telling,L2,Bilingual
ch346or40,rus,100,nar_3,0,telling,L2,Bilingual
ch346or40,ukr,100,nar_1,0,telling,L1,Bilingual
ch346or40,ukr,100,nar_2,1,telling,L1,Bilingual
ch346or40,ukr,100,nar_3,1,telling,L1,Bilingual
ch346or40,rus,100,nar_1,0,telling,L2,Bilingual
ch346or40,rus,100,nar_2,0,telling,L2,Bilingual
ch346or40,rus,100,nar_3,0,telling,L2,Bilingual
ch438or40,ukr,75,nar_1,0,telling,L1,Bilingual
ch438or40,ukr,75,nar_2,0,telling,L1,Bilingual
ch438or40,ukr,75,nar_3,1,telling,L1,Bilingual
ch438or40,rus,75,nar_1,0,telling,L2,Bilingual
ch438or40,rus,75,nar_2,0,telling,L2,Bilingual
ch438or40,rus,75,nar_3,0,telling,L2,Bilingual
ch438or40,ukr,75,nar_1,1,telling,L1,Bilingual
ch438or40,ukr,75,nar_2,0,telling,L1,Bilingual
ch438or40,ukr,75,nar_3,0,telling,L1,Bilingual
ch438or40,rus,75,nar_1,0,telling,L2,Bilingual
ch438or40,rus,75,nar_2,1,telling,L2,Bilingual
ch438or40,rus,75,nar_3,1,telling,L2,Bilingual
ch441or40,ukr,117,nar_1,0,telling,L1,Bilingual
ch441or40,ukr,117,nar_2,1,telling,L1,Bilingual
ch441or40,ukr,117,nar_3,0,telling,L1,Bilingual
ch441or40,rus,117,nar_1,0,telling,L2,Bilingual
ch441or40,rus,117,nar_2,0,telling,L2,Bilingual
ch441or40,rus,117,nar_3,0,telling,L2,Bilingual
ch441or40,ukr,117,nar_1,NA,telling,L1,Bilingual
ch441or40,ukr,117,nar_2,1,telling,L1,Bilingual
ch441or40,ukr,117,nar_3,1,telling,L1,Bilingual
ch441or40,rus,117,nar_1,0,telling,L2,Bilingual
ch441or40,rus,117,nar_2,0,telling,L2,Bilingual
ch441or40,rus,117,nar_3,0,telling,L2,Bilingual
ch103or40,ukr,82,nar_1,1,telling,L1,Bilingual
ch103or40,ukr,82,nar_2,0,telling,L1,Bilingual
ch103or40,ukr,82,nar_3,1,telling,L1,Bilingual
ch103or40,rus,82,nar_1,0,telling,L2,Bilingual
ch103or40,rus,82,nar_2,0,telling,L2,Bilingual
ch103or40,rus,82,nar_3,0,telling,L2,Bilingual
ch103or40,ukr,82,nar_1,0,telling,L1,Bilingual
ch103or40,ukr,82,nar_2,1,telling,L1,Bilingual
ch103or40,ukr,82,nar_3,1,telling,L1,Bilingual
ch103or40,rus,82,nar_1,1,telling,L2,Bilingual
ch103or40,rus,82,nar_2,1,telling,L2,Bilingual
ch103or40,rus,82,nar_3,1,telling,L2,Bilingual
ch435or40,ukr,84,nar_1,0,telling,L1,Bilingual
ch435or40,ukr,84,nar_2,0,telling,L1,Bilingual
ch435or40,ukr,84,nar_3,1,telling,L1,Bilingual
ch60or40,ukr,81,nar_1,0,telling,L1,Bilingual
ch60or40,ukr,81,nar_2,0,telling,L1,Bilingual
ch60or40,ukr,81,nar_3,1,telling,L1,Bilingual
ch107or40,rus,94,nar_1,0,telling,L2,Bilingual
ch107or40,rus,94,nar_2,0,telling,L2,Bilingual
ch107or40,rus,94,nar_3,0,telling,L2,Bilingual
ch107or40,ukr,94,nar_1,0,telling,L1,Bilingual
ch107or40,ukr,94,nar_2,0,telling,L1,Bilingual
ch107or40,ukr,94,nar_3,1,telling,L1,Bilingual
ch107or40,rus,94,nar_1,0,telling,L2,Bilingual
ch107or40,rus,94,nar_2,1,telling,L2,Bilingual
ch107or40,rus,94,nar_3,0,telling,L2,Bilingual
ch107or40,ukr,94,nar_1,1,telling,L1,Bilingual
ch107or40,ukr,94,nar_2,1,telling,L1,Bilingual
ch107or40,ukr,94,nar_3,1,telling,L1,Bilingual
ch109or40,rus,92,nar_1,0,telling,L2,Bilingual
ch109or40,rus,92,nar_2,0,telling,L2,Bilingual
ch109or40,rus,92,nar_3,0,telling,L2,Bilingual
ch109or40,ukr,92,nar_1,1,telling,L1,Bilingual
ch109or40,ukr,92,nar_2,0,telling,L1,Bilingual
ch109or40,ukr,92,nar_3,1,telling,L1,Bilingual
ch109or40,rus,92,nar_1,1,telling,L2,Bilingual
ch109or40,rus,92,nar_2,0,telling,L2,Bilingual
ch109or40,rus,92,nar_3,1,telling,L2,Bilingual
ch109or40,ukr,92,nar_1,0,telling,L1,Bilingual
ch109or40,ukr,92,nar_2,0,telling,L1,Bilingual
ch109or40,ukr,92,nar_3,1,telling,L1,Bilingual
ch112or40,ukr,109,nar_1,1,telling,L1,Bilingual
ch112or40,ukr,109,nar_2,0,telling,L1,Bilingual
ch112or40,ukr,109,nar_3,1,telling,L1,Bilingual
ch112or40,rus,109,nar_1,1,telling,L2,Bilingual
ch112or40,rus,109,nar_2,1,telling,L2,Bilingual
ch112or40,rus,109,nar_3,1,telling,L2,Bilingual
ch112or40,ukr,109,nar_1,1,telling,L1,Bilingual
ch112or40,ukr,109,nar_2,1,telling,L1,Bilingual
ch112or40,ukr,109,nar_3,1,telling,L1,Bilingual
ch112or40,rus,109,nar_1,1,telling,L2,Bilingual
ch112or40,rus,109,nar_2,1,telling,L2,Bilingual
ch112or40,rus,109,nar_3,1,telling,L2,Bilingual
ch115or40,ukr,89,nar_1,0,telling,L1,Bilingual
ch115or40,ukr,89,nar_2,0,telling,L1,Bilingual
ch115or40,ukr,89,nar_3,0,telling,L1,Bilingual
ch115or40,rus,89,nar_1,1,telling,L2,Bilingual
ch115or40,rus,89,nar_2,0,telling,L2,Bilingual
ch115or40,rus,89,nar_3,0,telling,L2,Bilingual
ch115or40,ukr,89,nar_1,0,telling,L1,Bilingual
ch115or40,ukr,89,nar_2,0,telling,L1,Bilingual
ch115or40,ukr,89,nar_3,1,telling,L1,Bilingual
ch115or40,rus,89,nar_1,0,telling,L2,Bilingual
ch115or40,rus,89,nar_2,0,telling,L2,Bilingual
ch115or40,rus,89,nar_3,0,telling,L2,Bilingual
ch163or40,rus,71,nar_1,0,telling,L2,Bilingual
ch163or40,rus,71,nar_2,0,telling,L2,Bilingual
ch163or40,rus,71,nar_3,0,telling,L2,Bilingual
ch163or40,ukr,71,nar_1,0,telling,L1,Bilingual
ch163or40,ukr,71,nar_2,0,telling,L1,Bilingual
ch163or40,ukr,71,nar_3,0,telling,L1,Bilingual
ch163or40,rus,71,nar_1,1,telling,L2,Bilingual
ch163or40,rus,71,nar_2,0,telling,L2,Bilingual
ch163or40,rus,71,nar_3,0,telling,L2,Bilingual
ch163or40,ukr,71,nar_1,0,telling,L1,Bilingual
ch163or40,ukr,71,nar_2,1,telling,L1,Bilingual
ch163or40,ukr,71,nar_3,0,telling,L1,Bilingual
ch227or40,ukr,85,nar_1,0,telling,L1,Bilingual
ch227or40,ukr,85,nar_2,1,telling,L1,Bilingual
ch227or40,ukr,85,nar_3,1,telling,L1,Bilingual
ch227or40,rus,85,nar_1,1,telling,L2,Bilingual
ch227or40,rus,85,nar_2,1,telling,L2,Bilingual
ch227or40,rus,85,nar_3,0,telling,L2,Bilingual
ch227or40,ukr,85,nar_1,1,telling,L1,Bilingual
ch227or40,ukr,85,nar_2,0,telling,L1,Bilingual
ch227or40,ukr,85,nar_3,1,telling,L1,Bilingual
ch227or40,rus,85,nar_1,1,telling,L2,Bilingual
ch227or40,rus,85,nar_2,0,telling,L2,Bilingual
ch227or40,rus,85,nar_3,1,telling,L2,Bilingual
ch229or40,rus,100,nar_1,1,telling,L2,Bilingual
ch229or40,rus,100,nar_2,0,telling,L2,Bilingual
ch229or40,rus,100,nar_3,1,telling,L2,Bilingual
ch229or40,ukr,100,nar_1,0,telling,L1,Bilingual
ch229or40,ukr,100,nar_2,0,telling,L1,Bilingual
ch229or40,ukr,100,nar_3,1,telling,L1,Bilingual
ch229or40,rus,100,nar_1,1,telling,L2,Bilingual
ch229or40,rus,100,nar_2,0,telling,L2,Bilingual
ch229or40,rus,100,nar_3,1,telling,L2,Bilingual
ch229or40,ukr,100,nar_1,1,telling,L1,Bilingual
ch229or40,ukr,100,nar_2,1,telling,L1,Bilingual
ch229or40,ukr,100,nar_3,1,telling,L1,Bilingual
ch231or40,rus,71,nar_1,0,telling,L2,Bilingual
ch231or40,rus,71,nar_2,0,telling,L2,Bilingual
ch231or40,rus,71,nar_3,0,telling,L2,Bilingual
ch231or40,ukr,71,nar_1,0,telling,L1,Bilingual
ch231or40,ukr,71,nar_2,1,telling,L1,Bilingual
ch231or40,ukr,71,nar_3,0,telling,L1,Bilingual
ch231or40,rus,71,nar_1,0,telling,L2,Bilingual
ch231or40,rus,71,nar_2,0,telling,L2,Bilingual
ch231or40,rus,71,nar_3,0,telling,L2,Bilingual
ch231or40,ukr,71,nar_1,0,telling,L1,Bilingual
ch231or40,ukr,71,nar_2,0,telling,L1,Bilingual
ch231or40,ukr,71,nar_3,0,telling,L1,Bilingual
ch233or40,rus,104,nar_1,1,telling,L2,Bilingual
ch233or40,rus,104,nar_2,1,telling,L2,Bilingual
ch233or40,rus,104,nar_3,0,telling,L2,Bilingual
ch233or40,ukr,104,nar_1,1,telling,L1,Bilingual
ch233or40,ukr,104,nar_2,0,telling,L1,Bilingual
ch233or40,ukr,104,nar_3,0,telling,L1,Bilingual
ch233or40,rus,104,nar_1,0,telling,L2,Bilingual
ch233or40,rus,104,nar_2,0,telling,L2,Bilingual
ch233or40,rus,104,nar_3,0,telling,L2,Bilingual
ch233or40,ukr,104,nar_1,0,telling,L1,Bilingual
ch233or40,ukr,104,nar_2,0,telling,L1,Bilingual
ch233or40,ukr,104,nar_3,1,telling,L1,Bilingual
ch1451or23,kor,83,nar_1,0,telling,L1,Monolingual
ch1451or23,kor,83,nar_2,0,telling,L1,Monolingual
ch1451or23,kor,83,nar_3,0,telling,L1,Monolingual
ch1451or23,kor,83,nar_1,0,retelling,L1,Monolingual
ch1451or23,kor,83,nar_2,0,retelling,L1,Monolingual
ch1451or23,kor,83,nar_3,0,retelling,L1,Monolingual
ch1452or23,kor,76,nar_1,1,telling,L1,Monolingual
ch1452or23,kor,76,nar_2,0,telling,L1,Monolingual
ch1452or23,kor,76,nar_3,0,telling,L1,Monolingual
ch1452or23,kor,76,nar_1,1,retelling,L1,Monolingual
ch1452or23,kor,76,nar_2,1,retelling,L1,Monolingual
ch1452or23,kor,76,nar_3,1,retelling,L1,Monolingual
ch1452or23,kor,76,nar_1,1,telling,L1,Monolingual
ch1452or23,kor,76,nar_2,0,telling,L1,Monolingual
ch1452or23,kor,76,nar_3,0,telling,L1,Monolingual
ch1452or23,kor,76,nar_1,0,retelling,L1,Monolingual
ch1452or23,kor,76,nar_2,0,retelling,L1,Monolingual
ch1452or23,kor,76,nar_3,1,retelling,L1,Monolingual
ch1453or23,kor,84,nar_1,0,telling,L1,Monolingual
ch1453or23,kor,84,nar_2,0,telling,L1,Monolingual
ch1453or23,kor,84,nar_3,0,telling,L1,Monolingual
ch1453or23,kor,84,nar_1,0,retelling,L1,Monolingual
ch1453or23,kor,84,nar_2,0,retelling,L1,Monolingual
ch1453or23,kor,84,nar_3,1,retelling,L1,Monolingual
ch1454or23,kor,86,nar_1,1,telling,L1,Monolingual
ch1454or23,kor,86,nar_2,0,telling,L1,Monolingual
ch1454or23,kor,86,nar_3,0,telling,L1,Monolingual
ch1454or23,kor,86,nar_1,1,retelling,L1,Monolingual
ch1454or23,kor,86,nar_2,0,retelling,L1,Monolingual
ch1454or23,kor,86,nar_3,0,retelling,L1,Monolingual
ch1454or23,kor,86,nar_1,0,telling,L1,Monolingual
ch1454or23,kor,86,nar_2,0,telling,L1,Monolingual
ch1454or23,kor,86,nar_3,0,telling,L1,Monolingual
ch1454or23,kor,86,nar_1,0,retelling,L1,Monolingual
ch1454or23,kor,86,nar_2,0,retelling,L1,Monolingual
ch1454or23,kor,86,nar_3,0,retelling,L1,Monolingual
ch1455or23,kor,97,nar_1,1,telling,L1,Monolingual
