child,testlanguage,age,narrative,complete,mode,test_lang_status,ling
ch1306or26,cmn,86,nar_3,0,telling,L2,Bilingual
ch1306or26,cmn,86,nar_1,0,telling,L2,Bilingual
ch1306or26,cmn,86,nar_2,1,telling,L2,Bilingual
ch1306or26,cmn,86,nar_3,0,telling,L2,Bilingual
ch1306or26,cmn,86,nar_1,1,retelling,L2,Bilingual
ch1306or26,cmn,86,nar_2,0,retelling,L2,Bilingual
ch1306or26,cmn,86,nar_3,0,retelling,L2,Bilingual
ch1307or26,cmn,83,nar_1,0,telling,L2,Bilingual
ch1307or26,cmn,83,nar_2,1,telling,L2,Bilingual
ch1307or26,cmn,83,nar_3,0,telling,L2,Bilingual
ch1307or26,cmn,83,nar_1,0,telling,L2,Bilingual
ch1307or26,cmn,83,nar_2,1,telling,L2,Bilingual
ch1307or26,cmn,83,nar_3,0,telling,L2,Bilingual
ch1307or26,cmn,83,nar_1,0,retelling,L2,Bilingual
ch1307or26,cmn,83,nar_2,0,retelling,L2,Bilingual
ch1307or26,cmn,83,nar_3,1,retelling,L2,Bilingual
ch1307or26,cmn,83,nar_1,0,retelling,L2,Bilingual
ch1307or26,cmn,83,nar_2,0,retelling,L2,Bilingual
ch1307or26,cmn,83,nar_3,0,retelling,L2,Bilingual
ch1308or26,cmn,82,nar_1,0,telling,L2,Bilingual
ch1308or26,cmn,82,nar_2,0,telling,L2,Bilingual
ch1308or26,cmn,82,nar_3,0,telling,L2,Bilingual
ch1308or26,cmn,82,nar_1,0,telling,L2,Bilingual
ch1308or26,cmn,82,nar_2,0,telling,L2,Bilingual
ch1308or26,cmn,82,nar_3,0,telling,L2,Bilingual
ch1308or26,cmn,82,nar_1,0,retelling,L2,Bilingual
ch1308or26,cmn,82,nar_2,0,retelling,L2,Bilingual
ch1308or26,cmn,82,nar_3,0,retelling,L2,Bilingual
ch1308or26,cmn,82,nar_1,0,retelling,L2,Bilingual
ch1308or26,cmn,82,nar_2,0,retelling,L2,Bilingual
ch1308or26,cmn,82,nar_3,0,retelling,L2,Bilingual
ch1309or26,cmn,83,nar_1,0,telling,L2,Bilingual
ch1309or26,cmn,83,nar_2,0,telling,L2,Bilingual
ch1309or26,cmn,83,nar_3,0,telling,L2,Bilingual
ch1309or26,cmn,83,nar_1,0,telling,L2,Bilingual
ch1309or26,cmn,83,nar_2,0,telling,L2,Bilingual
ch1309or26,cmn,83,nar_3,0,telling,L2,Bilingual
ch1309or26,cmn,83,nar_1,0,retelling,L2,Bilingual
ch1309or26,cmn,83,nar_2,0,retelling,L2,Bilingual
ch1309or26,cmn,83,nar_3,0,retelling,L2,Bilingual
ch1309or26,cmn,83,nar_1,0,retelling,L2,Bilingual
ch1309or26,cmn,83,nar_2,0,retelling,L2,Bilingual
ch1309or26,cmn,83,nar_3,0,retelling,L2,Bilingual
ch1310or26,cmn,89,nar_1,0,telling,L2,Bilingual
ch1310or26,cmn,89,nar_2,0,telling,L2,Bilingual
ch1310or26,cmn,89,nar_3,0,telling,L2,Bilingual
ch1310or26,cmn,89,nar_1,0,telling,L2,Bilingual
ch1310or26,cmn,89,nar_2,0,telling,L2,Bilingual
ch1310or26,cmn,89,nar_3,0,telling,L2,Bilingual
ch1310or26,cmn,89,nar_1,0,retelling,L2,Bilingual
ch1310or26,cmn,89,nar_2,0,retelling,L2,Bilingual
ch1310or26,cmn,89,nar_3,0,retelling,L2,Bilingual
ch1310or26,cmn,89,nar_1,0,retelling,L2,Bilingual
ch1310or26,cmn,89,nar_2,0,retelling,L2,Bilingual
ch1310or26,cmn,89,nar_3,0,retelling,L2,Bilingual
ch1311or26,cmn,81,nar_1,0,telling,L2,Bilingual
ch1311or26,cmn,81,nar_2,0,telling,L2,Bilingual
ch1311or26,cmn,81,nar_3,0,telling,L2,Bilingual
ch1311or26,cmn,81,nar_1,1,telling,L2,Bilingual
ch1311or26,cmn,81,nar_2,1,telling,L2,Bilingual
ch1311or26,cmn,81,nar_3,0,telling,L2,Bilingual
ch1311or26,cmn,81,nar_1,1,retelling,L2,Bilingual
ch1311or26,cmn,81,nar_2,0,retelling,L2,Bilingual
ch1311or26,cmn,81,nar_3,0,retelling,L2,Bilingual
ch1311or26,cmn,81,nar_1,1,retelling,L2,Bilingual
ch1311or26,cmn,81,nar_2,0,retelling,L2,Bilingual
ch1311or26,cmn,81,nar_3,0,retelling,L2,Bilingual
ch1312or26,cmn,85,nar_1,0,telling,L2,Bilingual
ch1312or26,cmn,85,nar_2,0,telling,L2,Bilingual
ch1312or26,cmn,85,nar_3,0,telling,L2,Bilingual
ch1312or26,cmn,85,nar_1,0,telling,L2,Bilingual
ch1312or26,cmn,85,nar_2,0,telling,L2,Bilingual
ch1312or26,cmn,85,nar_3,0,telling,L2,Bilingual
ch1312or26,cmn,85,nar_1,1,retelling,L2,Bilingual
ch1312or26,cmn,85,nar_2,0,retelling,L2,Bilingual
ch1312or26,cmn,85,nar_3,0,retelling,L2,Bilingual
ch1312or26,cmn,85,nar_1,0,retelling,L2,Bilingual
ch1312or26,cmn,85,nar_2,0,retelling,L2,Bilingual
ch1312or26,cmn,85,nar_3,0,retelling,L2,Bilingual
ch1313or26,cmn,83,nar_1,0,telling,L2,Bilingual
ch1313or26,cmn,83,nar_2,0,telling,L2,Bilingual
ch1313or26,cmn,83,nar_3,0,telling,L2,Bilingual
ch1313or26,cmn,83,nar_1,0,telling,L2,Bilingual
ch1313or26,cmn,83,nar_2,0,telling,L2,Bilingual
ch1313or26,cmn,83,nar_3,0,telling,L2,Bilingual
ch1313or26,cmn,83,nar_1,0,retelling,L2,Bilingual
ch1313or26,cmn,83,nar_2,0,retelling,L2,Bilingual
ch1313or26,cmn,83,nar_3,0,retelling,L2,Bilingual
ch1313or26,cmn,83,nar_1,1,retelling,L2,Bilingual
ch1313or26,cmn,83,nar_2,0,retelling,L2,Bilingual
ch1313or26,cmn,83,nar_3,0,retelling,L2,Bilingual
ch1314or26,cmn,88,nar_1,0,telling,L2,Bilingual
ch1314or26,cmn,88,nar_2,0,telling,L2,Bilingual
ch1314or26,cmn,88,nar_3,0,telling,L2,Bilingual
ch1314or26,cmn,88,nar_1,0,telling,L2,Bilingual
ch1314or26,cmn,88,nar_2,0,telling,L2,Bilingual
ch1314or26,cmn,88,nar_3,0,telling,L2,Bilingual
ch1314or26,cmn,88,nar_1,0,retelling,L2,Bilingual
ch1314or26,cmn,88,nar_2,0,retelling,L2,Bilingual
ch1314or26,cmn,88,nar_3,0,retelling,L2,Bilingual
ch1314or26,cmn,88,nar_1,0,retelling,L2,Bilingual
ch1314or26,cmn,88,nar_2,0,retelling,L2,Bilingual
ch1314or26,cmn,88,nar_3,0,retelling,L2,Bilingual
ch1315or26,cmn,89,nar_1,0,telling,L2,Bilingual
ch1315or26,cmn,89,nar_2,0,telling,L2,Bilingual
ch1315or26,cmn,89,nar_3,0,telling,L2,Bilingual
ch1315or26,cmn,89,nar_1,0,telling,L2,Bilingual
ch1315or26,cmn,89,nar_2,0,telling,L2,Bilingual
ch1315or26,cmn,89,nar_3,0,telling,L2,Bilingual
ch1315or26,cmn,89,nar_1,0,retelling,L2,Bilingual
ch1315or26,cmn,89,nar_2,0,retelling,L2,Bilingual
ch1315or26,cmn,89,nar_3,1,retelling,L2,Bilingual
ch1315or26,cmn,89,nar_1,0,retelling,L2,Bilingual
ch1315or26,cmn,89,nar_2,0,retelling,L2,Bilingual
ch1315or26,cmn,89,nar_3,0,retelling,L2,Bilingual
ch1316or26,cmn,86,nar_1,0,telling,L2,Bilingual
ch1316or26,cmn,86,nar_2,1,telling,L2,Bilingual
ch1316or26,cmn,86,nar_3,0,telling,L2,Bilingual
ch1316or26,cmn,86,nar_1,0,telling,L2,Bilingual
ch1316or26,cmn,86,nar_2,0,telling,L2,Bilingual
ch1316or26,cmn,86,nar_3,0,telling,L2,Bilingual
ch1316or26,cmn,86,nar_1,0,retelling,L2,Bilingual
ch1316or26,cmn,86,nar_2,0,retelling,L2,Bilingual
ch1316or26,cmn,86,nar_3,0,retelling,L2,Bilingual
ch1316or26,cmn,86,nar_1,1,retelling,L2,Bilingual
ch1316or26,cmn,86,nar_2,0,retelling,L2,Bilingual
ch1316or26,cmn,86,nar_3,1,retelling,L2,Bilingual
ch1317or26,cmn,81,nar_1,0,telling,L2,Bilingual
ch1317or26,cmn,81,nar_2,0,telling,L2,Bilingual
ch1317or26,cmn,81,nar_3,0,telling,L2,Bilingual
ch1317or26,cmn,81,nar_1,0,telling,L2,Bilingual
ch1317or26,cmn,81,nar_2,0,telling,L2,Bilingual
ch1317or26,cmn,81,nar_3,0,telling,L2,Bilingual
ch1317or26,cmn,81,nar_1,0,retelling,L2,Bilingual
ch1317or26,cmn,81,nar_2,0,retelling,L2,Bilingual
ch1317or26,cmn,81,nar_3,0,retelling,L2,Bilingual
ch1317or26,cmn,81,nar_1,0,retelling,L2,Bilingual
ch1317or26,cmn,81,nar_2,0,retelling,L2,Bilingual
ch1317or26,cmn,81,nar_3,0,retelling,L2,Bilingual
ch1318or26,cmn,88,nar_1,0,telling,L2,Bilingual
ch1318or26,cmn,88,nar_2,0,telling,L2,Bilingual
ch1318or26,cmn,88,nar_3,0,telling,L2,Bilingual
ch1318or26,cmn,88,nar_1,0,telling,L2,Bilingual
ch1318or26,cmn,88,nar_2,1,telling,L2,Bilingual
ch1318or26,cmn,88,nar_3,0,telling,L2,Bilingual
ch1318or26,cmn,88,nar_1,0,retelling,L2,Bilingual
ch1318or26,cmn,88,nar_2,0,retelling,L2,Bilingual
ch1318or26,cmn,88,nar_3,0,retelling,L2,Bilingual
ch1318or26,cmn,88,nar_1,0,retelling,L2,Bilingual
ch1318or26,cmn,88,nar_2,0,retelling,L2,Bilingual
ch1318or26,cmn,88,nar_3,0,retelling,L2,Bilingual
ch1319or26,cmn,85,nar_1,0,telling,L2,Bilingual
ch1319or26,cmn,85,nar_2,0,telling,L2,Bilingual
ch1319or26,cmn,85,nar_3,0,telling,L2,Bilingual
ch1319or26,cmn,85,nar_1,0,telling,L2,Bilingual
ch1319or26,cmn,85,nar_2,0,telling,L2,Bilingual
ch1319or26,cmn,85,nar_3,0,telling,L2,Bilingual
ch1319or26,cmn,85,nar_1,0,retelling,L2,Bilingual
ch1319or26,cmn,85,nar_2,0,retelling,L2,Bilingual
ch1319or26,cmn,85,nar_3,0,retelling,L2,Bilingual
ch1319or26,cmn,85,nar_1,0,retelling,L2,Bilingual
ch1319or26,cmn,85,nar_2,0,retelling,L2,Bilingual
ch1319or26,cmn,85,nar_3,0,retelling,L2,Bilingual
ch16or3,cat,50,nar_1,0,retelling,L1,Bilingual
ch16or3,cat,50,nar_2,0,retelling,L1,Bilingual
ch16or3,cat,50,nar_3,0,retelling,L1,Bilingual
ch21or3,cat,51,nar_1,0,retelling,L1,Bilingual
ch21or3,cat,51,nar_2,0,retelling,L1,Bilingual
ch21or3,cat,51,nar_3,0,retelling,L1,Bilingual
ch26or3,cat,53,nar_1,0,retelling,L1,Bilingual
ch26or3,cat,53,nar_2,0,retelling,L1,Bilingual
ch26or3,cat,53,nar_3,0,retelling,L1,Bilingual
ch43or3,cat,54,nar_1,0,retelling,L1,Bilingual
ch43or3,cat,54,nar_2,0,retelling,L1,Bilingual
ch43or3,cat,54,nar_3,0,retelling,L1,Bilingual
ch28or3,cat,57,nar_1,0,retelling,L1,Bilingual
ch28or3,cat,57,nar_2,0,retelling,L1,Bilingual
ch28or3,cat,57,nar_3,0,retelling,L1,Bilingual
ch41or3,cat,57,nar_1,0,retelling,L1,Bilingual
ch41or3,cat,57,nar_2,0,retelling,L1,Bilingual
ch41or3,cat,57,nar_3,0,retelling,L1,Bilingual
ch29or3,cat,58,nar_1,0,retelling,L1,Bilingual
ch29or3,cat,58,nar_2,0,retelling,L1,Bilingual
ch29or3,cat,58,nar_3,0,retelling,L1,Bilingual
ch17or3,cat,59,nar_1,1,retelling,L1,Bilingual
ch17or3,cat,59,nar_2,0,retelling,L1,Bilingual
ch17or3,cat,59,nar_3,0,retelling,L1,Bilingual
ch30or3,cat,59,nar_1,0,retelling,L1,Bilingual
ch30or3,cat,59,nar_2,0,retelling,L1,Bilingual
ch30or3,cat,59,nar_3,0,retelling,L1,Bilingual
ch44or3,cat,59,nar_1,0,retelling,L1,Bilingual
ch44or3,cat,59,nar_2,0,retelling,L1,Bilingual
ch44or3,cat,59,nar_3,0,retelling,L1,Bilingual
ch31or3,cat,60,nar_1,0,retelling,L1,Bilingual
ch31or3,cat,60,nar_2,0,retelling,L1,Bilingual
ch31or3,cat,60,nar_3,0,retelling,L1,Bilingual
ch18or3,cat,61,nar_1,0,retelling,L1,Bilingual
ch18or3,cat,61,nar_2,0,retelling,L1,Bilingual
ch18or3,cat,61,nar_3,0,retelling,L1,Bilingual
ch32or3,cat,61,nar_1,0,retelling,L1,Bilingual
ch32or3,cat,61,nar_2,0,retelling,L1,Bilingual
ch32or3,cat,61,nar_3,0,retelling,L1,Bilingual
ch33or3,cat,61,nar_1,1,retelling,L1,Bilingual
ch33or3,cat,61,nar_2,0,retelling,L1,Bilingual
ch33or3,cat,61,nar_3,0,retelling,L1,Bilingual
ch19or3,cat,62,nar_1,0,retelling,L1,Bilingual
ch19or3,cat,62,nar_2,0,retelling,L1,Bilingual
ch19or3,cat,62,nar_3,0,retelling,L1,Bilingual
ch20or3,cat,63,nar_1,0,retelling,L1,Bilingual
ch20or3,cat,63,nar_2,0,retelling,L1,Bilingual
ch20or3,cat,63,nar_3,0,retelling,L1,Bilingual
ch34or3,cat,63,nar_1,0,retelling,L1,Bilingual
ch34or3,cat,63,nar_2,0,retelling,L1,Bilingual
ch34or3,cat,63,nar_3,0,retelling,L1,Bilingual
ch35or3,cat,64,nar_1,0,retelling,L1,Bilingual
ch35or3,cat,64,nar_2,0,retelling,L1,Bilingual
ch35or3,cat,64,nar_3,0,retelling,L1,Bilingual
ch36or3,cat,64,nar_1,0,retelling,L1,Bilingual
ch36or3,cat,64,nar_2,0,retelling,L1,Bilingual
ch36or3,cat,64,nar_3,0,retelling,L1,Bilingual
ch22or3,cat,65,nar_1,0,retelling,L1,Bilingual
ch22or3,cat,65,nar_2,0,retelling,L1,Bilingual
ch22or3,cat,65,nar_3,0,retelling,L1,Bilingual
ch37or3,cat,65,nar_1,0,retelling,L1,Bilingual
ch37or3,cat,65,nar_2,0,retelling,L1,Bilingual
ch37or3,cat,65,nar_3,0,retelling,L1,Bilingual
ch42or3,cat,65,nar_1,0,retelling,L1,Bilingual
ch42or3,cat,65,nar_2,0,retelling,L1,Bilingual
ch42or3,cat,65,nar_3,0,retelling,L1,Bilingual
ch23or3,cat,66,nar_1,0,retelling,L1,Bilingual
ch23or3,cat,66,nar_2,0,retelling,L1,Bilingual
ch23or3,cat,66,nar_3,0,retelling,L1,Bilingual
ch38or3,cat,66,nar_1,0,retelling,L1,Bilingual
ch38or3,cat,66,nar_2,0,retelling,L1,Bilingual
ch38or3,cat,66,nar_3,0,retelling,L1,Bilingual
ch45or3,cat,66,nar_1,1,retelling,L1,Bilingual
ch45or3,cat,66,nar_2,0,retelling,L1,Bilingual
ch45or3,cat,66,nar_3,1,retelling,L1,Bilingual
ch24or3,cat,68,nar_1,0,retelling,L1,Bilingual
ch24or3,cat,68,nar_2,0,retelling,L1,Bilingual
ch24or3,cat,68,nar_3,0,retelling,L1,Bilingual
ch39or3,cat,68,nar_1,0,retelling,L1,Bilingual
ch39or3,cat,68,nar_2,0,retelling,L1,Bilingual
ch39or3,cat,68,nar_3,0,retelling,L1,Bilingual
ch25or3,cat,71,nar_1,1,retelling,L1,Bilingual
ch25or3,cat,71,nar_2,0,retelling,L1,Bilingual
ch25or3,cat,71,nar_3,0,retelling,L1,Bilingual
ch40or3,cat,71,nar_1,0,retelling,L1,Bilingual
ch40or3,cat,71,nar_2,0,retelling,L1,Bilingual
ch40or3,cat,71,nar_3,0,retelling,L1,Bilingual
ch27or3,cat,72,nar_1,0,retelling,L1,Bilingual
ch27or3,cat,72,nar_2,0,retelling,L1,Bilingual
ch27or3,cat,72,nar_3,0,retelling,L1,Bilingual
ch123or3,cat,73,nar_1,0,retelling,L1,Bilingual
ch123or3,cat,73,nar_2,0,retelling,L1,Bilingual
ch123or3,cat,73,nar_3,0,retelling,L1,Bilingual
ch136or3,cat,74,nar_1,0,retelling,L1,Bilingual
ch136or3,cat,74,nar_2,0,retelling,L1,Bilingual
ch136or3,cat,74,nar_3,0,retelling,L1,Bilingual
ch137or3,cat,74,nar_1,0,retelling,L1,Bilingual
ch137or3,cat,74,nar_2,0,retelling,L1,Bilingual
ch137or3,cat,74,nar_3,0,retelling,L1,Bilingual
ch124or3,cat,75,nar_1,0,retelling,L1,Bilingual
ch124or3,cat,75,nar_2,0,retelling,L1,Bilingual
ch124or3,cat,75,nar_3,0,retelling,L1,Bilingual
ch157or3,cat,75,nar_1,0,retelling,L1,Bilingual
ch157or3,cat,75,nar_2,0,retelling,L1,Bilingual
ch157or3,cat,75,nar_3,1,retelling,L1,Bilingual
ch138or3,cat,79,nar_1,1,retelling,L1,Bilingual
ch138or3,cat,79,nar_2,0,retelling,L1,Bilingual
ch138or3,cat,79,nar_3,0,retelling,L1,Bilingual
ch139or3,cat,79,nar_1,0,retelling,L1,Bilingual
ch139or3,cat,79,nar_2,0,retelling,L1,Bilingual
ch139or3,cat,79,nar_3,0,retelling,L1,Bilingual
ch158or3,cat,79,nar_1,0,retelling,L1,Bilingual
ch158or3,cat,79,nar_2,0,retelling,L1,Bilingual
ch158or3,cat,79,nar_3,0,retelling,L1,Bilingual
ch125or3,cat,80,nar_1,0,retelling,L1,Bilingual
ch125or3,cat,80,nar_2,0,retelling,L1,Bilingual
ch125or3,cat,80,nar_3,0,retelling,L1,Bilingual
ch140or3,cat,80,nar_1,1,retelling,L1,Bilingual
ch140or3,cat,80,nar_2,0,retelling,L1,Bilingual
ch140or3,cat,80,nar_3,0,retelling,L1,Bilingual
ch126or3,cat,81,nar_1,0,retelling,L1,Bilingual
ch126or3,cat,81,nar_2,0,retelling,L1,Bilingual
ch126or3,cat,81,nar_3,0,retelling,L1,Bilingual
ch127or3,cat,81,nar_1,0,retelling,L1,Bilingual
ch127or3,cat,81,nar_2,0,retelling,L1,Bilingual
ch127or3,cat,81,nar_3,0,retelling,L1,Bilingual
ch141or3,cat,81,nar_1,0,retelling,L1,Bilingual
ch141or3,cat,81,nar_2,0,retelling,L1,Bilingual
ch141or3,cat,81,nar_3,0,retelling,L1,Bilingual
ch142or3,cat,81,nar_1,0,retelling,L1,Bilingual
ch142or3,cat,81,nar_2,0,retelling,L1,Bilingual
ch142or3,cat,81,nar_3,0,retelling,L1,Bilingual
ch143or3,cat,81,nar_1,0,retelling,L1,Bilingual
ch143or3,cat,81,nar_2,0,retelling,L1,Bilingual
ch143or3,cat,81,nar_3,1,retelling,L1,Bilingual
ch128or3,cat,82,nar_1,0,retelling,L1,Bilingual
ch128or3,cat,82,nar_2,0,retelling,L1,Bilingual
ch128or3,cat,82,nar_3,0,retelling,L1,Bilingual
ch129or3,cat,82,nar_1,1,retelling,L1,Bilingual
ch129or3,cat,82,nar_2,0,retelling,L1,Bilingual
ch129or3,cat,82,nar_3,1,retelling,L1,Bilingual
ch162or3,cat,82,nar_1,0,retelling,L1,Bilingual
ch162or3,cat,82,nar_2,0,retelling,L1,Bilingual
ch162or3,cat,82,nar_3,1,retelling,L1,Bilingual
ch144or3,cat,84,nar_1,0,retelling,L1,Bilingual
ch144or3,cat,84,nar_2,0,retelling,L1,Bilingual
ch144or3,cat,84,nar_3,0,retelling,L1,Bilingual
ch145or3,cat,84,nar_1,1,retelling,L1,Bilingual
ch145or3,cat,84,nar_2,0,retelling,L1,Bilingual
ch145or3,cat,84,nar_3,0,retelling,L1,Bilingual
ch146or3,cat,84,nar_1,1,retelling,L1,Bilingual
ch146or3,cat,84,nar_2,0,retelling,L1,Bilingual
ch146or3,cat,84,nar_3,0,retelling,L1,Bilingual
ch130or3,cat,87,nar_1,0,retelling,L1,Bilingual
ch130or3,cat,87,nar_2,0,retelling,L1,Bilingual
ch130or3,cat,87,nar_3,1,retelling,L1,Bilingual
ch131or3,cat,88,nar_1,0,retelling,L1,Bilingual
ch131or3,cat,88,nar_2,0,retelling,L1,Bilingual
ch131or3,cat,88,nar_3,0,retelling,L1,Bilingual
ch147or3,cat,88,nar_1,1,retelling,L1,Bilingual
ch147or3,cat,88,nar_2,0,retelling,L1,Bilingual
ch147or3,cat,88,nar_3,0,retelling,L1,Bilingual
ch148or3,cat,90,nar_1,1,retelling,L1,Bilingual
ch148or3,cat,90,nar_2,0,retelling,L1,Bilingual
ch148or3,cat,90,nar_3,0,retelling,L1,Bilingual
ch149or3,cat,90,nar_1,1,retelling,L1,Bilingual
ch149or3,cat,90,nar_2,0,retelling,L1,Bilingual
ch149or3,cat,90,nar_3,0,retelling,L1,Bilingual
ch132or3,cat,91,nar_1,0,retelling,L1,Bilingual
ch132or3,cat,91,nar_2,0,retelling,L1,Bilingual
ch132or3,cat,91,nar_3,0,retelling,L1,Bilingual
ch134or3,cat,91,nar_1,0,retelling,L1,Bilingual
ch134or3,cat,91,nar_2,0,retelling,L1,Bilingual
ch134or3,cat,91,nar_3,1,retelling,L1,Bilingual
ch159or3,cat,91,nar_1,1,retelling,L1,Bilingual
ch159or3,cat,91,nar_2,0,retelling,L1,Bilingual
ch159or3,cat,91,nar_3,0,retelling,L1,Bilingual
ch133or3,cat,92,nar_1,0,retelling,L1,Bilingual
ch133or3,cat,92,nar_2,0,retelling,L1,Bilingual
ch133or3,cat,92,nar_3,0,retelling,L1,Bilingual
ch150or3,cat,92,nar_1,1,retelling,L1,Bilingual
ch150or3,cat,92,nar_2,0,retelling,L1,Bilingual
ch150or3,cat,92,nar_3,0,retelling,L1,Bilingual
ch151or3,cat,92,nar_1,1,retelling,L1,Bilingual
ch151or3,cat,92,nar_2,0,retelling,L1,Bilingual
ch151or3,cat,92,nar_3,0,retelling,L1,Bilingual
ch152or3,cat,92,nar_1,1,retelling,L1,Bilingual
ch152or3,cat,92,nar_2,0,retelling,L1,Bilingual
ch152or3,cat,92,nar_3,0,retelling,L1,Bilingual
ch153or3,cat,92,nar_1,1,retelling,L1,Bilingual
ch153or3,cat,92,nar_2,0,retelling,L1,Bilingual
ch153or3,cat,92,nar_3,0,retelling,L1,Bilingual
ch160or3,cat,92,nar_1,0,retelling,L1,Bilingual
ch160or3,cat,92,nar_2,0,retelling,L1,Bilingual
ch160or3,cat,92,nar_3,0,retelling,L1,Bilingual
ch154or3,cat,93,nar_1,1,retelling,L1,Bilingual
ch154or3,cat,93,nar_2,0,retelling,L1,Bilingual
ch154or3,cat,93,nar_3,0,retelling,L1,Bilingual
ch155or3,cat,94,nar_1,1,retelling,L1,Bilingual
ch155or3,cat,94,nar_2,1,retelling,L1,Bilingual
ch155or3,cat,94,nar_3,0,retelling,L1,Bilingual
ch135or3,cat,95,nar_1,1,retelling,L1,Bilingual
ch135or3,cat,95,nar_2,0,retelling,L1,Bilingual
ch135or3,cat,95,nar_3,0,retelling,L1,Bilingual
ch156or3,cat,95,nar_1,0,retelling,L1,Bilingual
ch156or3,cat,95,nar_2,1,retelling,L1,Bilingual
ch156or3,cat,95,nar_3,0,retelling,L1,Bilingual
ch161or3,cat,95,nar_1,1,retelling,L1,Bilingual
ch161or3,cat,95,nar_2,0,retelling,L1,Bilingual
ch161or3,cat,95,nar_3,0,retelling,L1,Bilingual
ch16or3,esp,50,nar_1,0,retelling,L2,Bilingual
ch16or3,esp,50,nar_2,0,retelling,L2,Bilingual
ch16or3,esp,50,nar_3,0,retelling,L2,Bilingual
ch21or3,esp,51,nar_1,0,retelling,L2,Bilingual
ch21or3,esp,51,nar_2,0,retelling,L2,Bilingual
ch21or3,esp,51,nar_3,0,retelling,L2,Bilingual
ch26or3,esp,53,nar_1,0,retelling,L2,Bilingual
ch26or3,esp,53,nar_2,0,retelling,L2,Bilingual
ch26or3,esp,53,nar_3,0,retelling,L2,Bilingual
ch43or3,esp,54,nar_1,0,retelling,L2,Bilingual
ch43or3,esp,54,nar_2,0,retelling,L2,Bilingual
ch43or3,esp,54,nar_3,0,retelling,L2,Bilingual
ch28or3,esp,57,nar_1,0,retelling,L2,Bilingual
ch28or3,esp,57,nar_2,0,retelling,L2,Bilingual
ch28or3,esp,57,nar_3,0,retelling,L2,Bilingual
ch41or3,esp,57,nar_1,0,retelling,L2,Bilingual
ch41or3,esp,57,nar_2,0,retelling,L2,Bilingual
ch41or3,esp,57,nar_3,0,retelling,L2,Bilingual
ch29or3,esp,58,nar_1,1,retelling,L2,Bilingual
ch29or3,esp,58,nar_2,0,retelling,L2,Bilingual
ch29or3,esp,58,nar_3,0,retelling,L2,Bilingual
ch17or3,esp,59,nar_1,0,retelling,L2,Bilingual
ch17or3,esp,59,nar_2,0,retelling,L2,Bilingual
ch17or3,esp,59,nar_3,0,retelling,L2,Bilingual
ch30or3,esp,59,nar_1,1,retelling,L2,Bilingual
ch30or3,esp,59,nar_2,0,retelling,L2,Bilingual
ch30or3,esp,59,nar_3,0,retelling,L2,Bilingual
ch44or3,esp,59,nar_1,0,retelling,L2,Bilingual
ch44or3,esp,59,nar_2,0,retelling,L2,Bilingual
ch44or3,esp,59,nar_3,0,retelling,L2,Bilingual
ch31or3,esp,60,nar_1,1,retelling,L2,Bilingual
ch31or3,esp,60,nar_2,0,retelling,L2,Bilingual
ch31or3,esp,60,nar_3,0,retelling,L2,Bilingual
ch18or3,esp,61,nar_1,0,retelling,L2,Bilingual
ch18or3,esp,61,nar_2,0,retelling,L2,Bilingual
ch18or3,esp,61,nar_3,0,retelling,L2,Bilingual
ch32or3,esp,61,nar_1,0,retelling,L2,Bilingual
ch32or3,esp,61,nar_2,0,retelling,L2,Bilingual
ch32or3,esp,61,nar_3,0,retelling,L2,Bilingual
ch33or3,esp,61,nar_1,0,retelling,L2,Bilingual
ch33or3,esp,61,nar_2,0,retelling,L2,Bilingual
ch33or3,esp,61,nar_3,0,retelling,L2,Bilingual
ch19or3,esp,62,nar_1,0,retelling,L2,Bilingual
ch19or3,esp,62,nar_2,0,retelling,L2,Bilingual
ch19or3,esp,62,nar_3,0,retelling,L2,Bilingual
ch20or3,esp,63,nar_1,0,retelling,L2,Bilingual
ch20or3,esp,63,nar_2,0,retelling,L2,Bilingual
ch20or3,esp,63,nar_3,0,retelling,L2,Bilingual
ch34or3,esp,63,nar_1,1,retelling,L2,Bilingual
ch34or3,esp,63,nar_2,0,retelling,L2,Bilingual
ch34or3,esp,63,nar_3,0,retelling,L2,Bilingual
ch35or3,esp,64,nar_1,0,retelling,L2,Bilingual
ch35or3,esp,64,nar_2,1,retelling,L2,Bilingual
ch35or3,esp,64,nar_3,0,retelling,L2,Bilingual
ch36or3,esp,64,nar_1,0,retelling,L2,Bilingual
ch36or3,esp,64,nar_2,0,retelling,L2,Bilingual
ch36or3,esp,64,nar_3,0,retelling,L2,Bilingual
ch22or3,esp,65,nar_1,0,retelling,L2,Bilingual
ch22or3,esp,65,nar_2,0,retelling,L2,Bilingual
ch22or3,esp,65,nar_3,0,retelling,L2,Bilingual
ch37or3,esp,65,nar_1,1,retelling,L2,Bilingual
ch37or3,esp,65,nar_2,0,retelling,L2,Bilingual
ch37or3,esp,65,nar_3,0,retelling,L2,Bilingual
ch42or3,esp,65,nar_1,0,retelling,L2,Bilingual
ch42or3,esp,65,nar_2,0,retelling,L2,Bilingual
ch42or3,esp,65,nar_3,0,retelling,L2,Bilingual
ch23or3,esp,66,nar_1,0,retelling,L2,Bilingual
ch23or3,esp,66,nar_2,0,retelling,L2,Bilingual
ch23or3,esp,66,nar_3,0,retelling,L2,Bilingual
