child,L1,L2,testlanguage,age,story,item,response,mode,test_lang_status,ling
ch285or27,Moroccan Arabic,Dutch,nld,69,goat,attempt,1,telling,L2,Bilingual
ch285or27,Moroccan Arabic,Dutch,nld,69,goat,outcome,1,telling,L2,Bilingual
ch285or27,Moroccan Arabic,Dutch,nld,69,goat,ist,1,telling,L2,Bilingual
ch286or27,Moroccan Arabic,Dutch,nld,71,bird,ist,0,telling,L2,Bilingual
ch286or27,Moroccan Arabic,Dutch,nld,71,bird,goal,0,telling,L2,Bilingual
ch286or27,Moroccan Arabic,Dutch,nld,71,bird,attempt,1,telling,L2,Bilingual
ch286or27,Moroccan Arabic,Dutch,nld,71,bird,outcome,0,telling,L2,Bilingual
ch286or27,Moroccan Arabic,Dutch,nld,71,bird,ist,0,telling,L2,Bilingual
ch286or27,Moroccan Arabic,Dutch,nld,71,bird,ist,1,telling,L2,Bilingual
ch286or27,Moroccan Arabic,Dutch,nld,71,bird,goal,1,telling,L2,Bilingual
ch286or27,Moroccan Arabic,Dutch,nld,71,bird,attempt,1,telling,L2,Bilingual
ch286or27,Moroccan Arabic,Dutch,nld,71,bird,outcome,1,telling,L2,Bilingual
ch286or27,Moroccan Arabic,Dutch,nld,71,bird,ist,0,telling,L2,Bilingual
ch286or27,Moroccan Arabic,Dutch,nld,71,bird,ist,0,telling,L2,Bilingual
ch286or27,Moroccan Arabic,Dutch,nld,71,bird,goal,0,telling,L2,Bilingual
ch286or27,Moroccan Arabic,Dutch,nld,71,bird,attempt,1,telling,L2,Bilingual
ch286or27,Moroccan Arabic,Dutch,nld,71,bird,outcome,1,telling,L2,Bilingual
ch286or27,Moroccan Arabic,Dutch,nld,71,bird,ist,0,telling,L2,Bilingual
ch287or27,Moroccan Arabic,Dutch,nld,71,goat,ist,0,telling,L2,Bilingual
ch287or27,Moroccan Arabic,Dutch,nld,71,goat,goal,0,telling,L2,Bilingual
ch287or27,Moroccan Arabic,Dutch,nld,71,goat,attempt,0,telling,L2,Bilingual
ch287or27,Moroccan Arabic,Dutch,nld,71,goat,outcome,0,telling,L2,Bilingual
ch287or27,Moroccan Arabic,Dutch,nld,71,goat,ist,0,telling,L2,Bilingual
ch287or27,Moroccan Arabic,Dutch,nld,71,goat,ist,0,telling,L2,Bilingual
ch287or27,Moroccan Arabic,Dutch,nld,71,goat,goal,0,telling,L2,Bilingual
ch287or27,Moroccan Arabic,Dutch,nld,71,goat,attempt,0,telling,L2,Bilingual
ch287or27,Moroccan Arabic,Dutch,nld,71,goat,outcome,0,telling,L2,Bilingual
ch287or27,Moroccan Arabic,Dutch,nld,71,goat,ist,0,telling,L2,Bilingual
ch287or27,Moroccan Arabic,Dutch,nld,71,goat,ist,0,telling,L2,Bilingual
ch287or27,Moroccan Arabic,Dutch,nld,71,goat,goal,1,telling,L2,Bilingual
ch287or27,Moroccan Arabic,Dutch,nld,71,goat,attempt,1,telling,L2,Bilingual
ch287or27,Moroccan Arabic,Dutch,nld,71,goat,outcome,0,telling,L2,Bilingual
ch287or27,Moroccan Arabic,Dutch,nld,71,goat,ist,1,telling,L2,Bilingual
ch290or27,Moroccan Arabic,Dutch,nld,100,goat,ist,1,telling,L2,Bilingual
ch290or27,Moroccan Arabic,Dutch,nld,100,goat,goal,0,telling,L2,Bilingual
ch290or27,Moroccan Arabic,Dutch,nld,100,goat,attempt,0,telling,L2,Bilingual
ch290or27,Moroccan Arabic,Dutch,nld,100,goat,outcome,0,telling,L2,Bilingual
ch290or27,Moroccan Arabic,Dutch,nld,100,goat,ist,0,telling,L2,Bilingual
ch290or27,Moroccan Arabic,Dutch,nld,100,goat,ist,1,telling,L2,Bilingual
ch290or27,Moroccan Arabic,Dutch,nld,100,goat,goal,0,telling,L2,Bilingual
ch290or27,Moroccan Arabic,Dutch,nld,100,goat,attempt,1,telling,L2,Bilingual
ch290or27,Moroccan Arabic,Dutch,nld,100,goat,outcome,1,telling,L2,Bilingual
ch290or27,Moroccan Arabic,Dutch,nld,100,goat,ist,1,telling,L2,Bilingual
ch290or27,Moroccan Arabic,Dutch,nld,100,goat,ist,1,telling,L2,Bilingual
ch290or27,Moroccan Arabic,Dutch,nld,100,goat,goal,0,telling,L2,Bilingual
ch290or27,Moroccan Arabic,Dutch,nld,100,goat,attempt,1,telling,L2,Bilingual
ch290or27,Moroccan Arabic,Dutch,nld,100,goat,outcome,1,telling,L2,Bilingual
ch290or27,Moroccan Arabic,Dutch,nld,100,goat,ist,0,telling,L2,Bilingual
ch430or27,Moroccan Arabic,Dutch,nld,74,goat,ist,0,telling,L2,Bilingual
ch430or27,Moroccan Arabic,Dutch,nld,74,goat,goal,0,telling,L2,Bilingual
ch430or27,Moroccan Arabic,Dutch,nld,74,goat,attempt,0,telling,L2,Bilingual
ch430or27,Moroccan Arabic,Dutch,nld,74,goat,outcome,0,telling,L2,Bilingual
ch430or27,Moroccan Arabic,Dutch,nld,74,goat,ist,0,telling,L2,Bilingual
ch430or27,Moroccan Arabic,Dutch,nld,74,goat,ist,1,telling,L2,Bilingual
ch430or27,Moroccan Arabic,Dutch,nld,74,goat,goal,1,telling,L2,Bilingual
ch430or27,Moroccan Arabic,Dutch,nld,74,goat,attempt,0,telling,L2,Bilingual
ch430or27,Moroccan Arabic,Dutch,nld,74,goat,outcome,1,telling,L2,Bilingual
ch430or27,Moroccan Arabic,Dutch,nld,74,goat,ist,0,telling,L2,Bilingual
ch430or27,Moroccan Arabic,Dutch,nld,74,goat,ist,1,telling,L2,Bilingual
ch430or27,Moroccan Arabic,Dutch,nld,74,goat,goal,0,telling,L2,Bilingual
ch430or27,Moroccan Arabic,Dutch,nld,74,goat,attempt,1,telling,L2,Bilingual
ch430or27,Moroccan Arabic,Dutch,nld,74,goat,outcome,0,telling,L2,Bilingual
ch430or27,Moroccan Arabic,Dutch,nld,74,goat,ist,1,telling,L2,Bilingual
ch242or27,Berber languages,Dutch,nld,69,bird,ist,1,telling,L2,Bilingual
ch242or27,Berber languages,Dutch,nld,69,bird,goal,1,telling,L2,Bilingual
ch242or27,Berber languages,Dutch,nld,69,bird,attempt,1,telling,L2,Bilingual
ch242or27,Berber languages,Dutch,nld,69,bird,outcome,1,telling,L2,Bilingual
ch242or27,Berber languages,Dutch,nld,69,bird,ist,1,telling,L2,Bilingual
ch242or27,Berber languages,Dutch,nld,69,bird,ist,0,telling,L2,Bilingual
ch242or27,Berber languages,Dutch,nld,69,bird,goal,0,telling,L2,Bilingual
ch242or27,Berber languages,Dutch,nld,69,bird,attempt,1,telling,L2,Bilingual
ch242or27,Berber languages,Dutch,nld,69,bird,outcome,0,telling,L2,Bilingual
ch242or27,Berber languages,Dutch,nld,69,bird,ist,0,telling,L2,Bilingual
ch242or27,Berber languages,Dutch,nld,69,bird,ist,0,telling,L2,Bilingual
ch242or27,Berber languages,Dutch,nld,69,bird,goal,0,telling,L2,Bilingual
ch242or27,Berber languages,Dutch,nld,69,bird,attempt,1,telling,L2,Bilingual
ch242or27,Berber languages,Dutch,nld,69,bird,outcome,1,telling,L2,Bilingual
ch242or27,Berber languages,Dutch,nld,69,bird,ist,0,telling,L2,Bilingual
ch243or27,Berber languages,Dutch,nld,66,bird,ist,0,telling,L2,Bilingual
ch243or27,Berber languages,Dutch,nld,66,bird,goal,0,telling,L2,Bilingual
ch243or27,Berber languages,Dutch,nld,66,bird,attempt,1,telling,L2,Bilingual
ch243or27,Berber languages,Dutch,nld,66,bird,outcome,0,telling,L2,Bilingual
ch243or27,Berber languages,Dutch,nld,66,bird,ist,0,telling,L2,Bilingual
ch243or27,Berber languages,Dutch,nld,66,bird,ist,0,telling,L2,Bilingual
ch243or27,Berber languages,Dutch,nld,66,bird,goal,0,telling,L2,Bilingual
ch243or27,Berber languages,Dutch,nld,66,bird,attempt,1,telling,L2,Bilingual
ch243or27,Berber languages,Dutch,nld,66,bird,outcome,1,telling,L2,Bilingual
ch243or27,Berber languages,Dutch,nld,66,bird,ist,0,telling,L2,Bilingual
ch243or27,Berber languages,Dutch,nld,66,bird,ist,1,telling,L2,Bilingual
ch243or27,Berber languages,Dutch,nld,66,bird,goal,0,telling,L2,Bilingual
ch243or27,Berber languages,Dutch,nld,66,bird,attempt,1,telling,L2,Bilingual
ch243or27,Berber languages,Dutch,nld,66,bird,outcome,1,telling,L2,Bilingual
ch243or27,Berber languages,Dutch,nld,66,bird,ist,0,telling,L2,Bilingual
ch244or27,Berber languages,Dutch,nld,74,goat,ist,1,telling,L2,Bilingual
ch244or27,Berber languages,Dutch,nld,74,goat,goal,0,telling,L2,Bilingual
ch244or27,Berber languages,Dutch,nld,74,goat,attempt,0,telling,L2,Bilingual
ch244or27,Berber languages,Dutch,nld,74,goat,outcome,1,telling,L2,Bilingual
ch244or27,Berber languages,Dutch,nld,74,goat,ist,0,telling,L2,Bilingual
ch244or27,Berber languages,Dutch,nld,74,goat,ist,0,telling,L2,Bilingual
ch244or27,Berber languages,Dutch,nld,74,goat,goal,1,telling,L2,Bilingual
ch244or27,Berber languages,Dutch,nld,74,goat,attempt,1,telling,L2,Bilingual
ch244or27,Berber languages,Dutch,nld,74,goat,outcome,0,telling,L2,Bilingual
ch244or27,Berber languages,Dutch,nld,74,goat,ist,1,telling,L2,Bilingual
ch244or27,Berber languages,Dutch,nld,74,goat,ist,1,telling,L2,Bilingual
ch244or27,Berber languages,Dutch,nld,74,goat,goal,0,telling,L2,Bilingual
ch244or27,Berber languages,Dutch,nld,74,goat,attempt,1,telling,L2,Bilingual
ch244or27,Berber languages,Dutch,nld,74,goat,outcome,1,telling,L2,Bilingual
ch244or27,Berber languages,Dutch,nld,74,goat,ist,0,telling,L2,Bilingual
ch245or27,Berber languages,Dutch,nld,71,bird,ist,0,telling,L2,Bilingual
ch245or27,Berber languages,Dutch,nld,71,bird,goal,0,telling,L2,Bilingual
ch245or27,Berber languages,Dutch,nld,71,bird,attempt,1,telling,L2,Bilingual
ch245or27,Berber languages,Dutch,nld,71,bird,outcome,1,telling,L2,Bilingual
ch245or27,Berber languages,Dutch,nld,71,bird,ist,0,telling,L2,Bilingual
ch245or27,Berber languages,Dutch,nld,71,bird,ist,0,telling,L2,Bilingual
ch245or27,Berber languages,Dutch,nld,71,bird,goal,1,telling,L2,Bilingual
ch245or27,Berber languages,Dutch,nld,71,bird,attempt,1,telling,L2,Bilingual
ch245or27,Berber languages,Dutch,nld,71,bird,outcome,1,telling,L2,Bilingual
ch245or27,Berber languages,Dutch,nld,71,bird,ist,0,telling,L2,Bilingual
ch245or27,Berber languages,Dutch,nld,71,bird,ist,1,telling,L2,Bilingual
ch245or27,Berber languages,Dutch,nld,71,bird,goal,0,telling,L2,Bilingual
ch245or27,Berber languages,Dutch,nld,71,bird,attempt,1,telling,L2,Bilingual
ch245or27,Berber languages,Dutch,nld,71,bird,outcome,1,telling,L2,Bilingual
ch245or27,Berber languages,Dutch,nld,71,bird,ist,1,telling,L2,Bilingual
ch246or27,Berber languages,Dutch,nld,60,goat,ist,1,telling,L2,Bilingual
ch246or27,Berber languages,Dutch,nld,60,goat,goal,0,telling,L2,Bilingual
ch246or27,Berber languages,Dutch,nld,60,goat,attempt,0,telling,L2,Bilingual
ch246or27,Berber languages,Dutch,nld,60,goat,outcome,0,telling,L2,Bilingual
ch246or27,Berber languages,Dutch,nld,60,goat,ist,0,telling,L2,Bilingual
ch246or27,Berber languages,Dutch,nld,60,goat,ist,0,telling,L2,Bilingual
ch246or27,Berber languages,Dutch,nld,60,goat,goal,1,telling,L2,Bilingual
ch246or27,Berber languages,Dutch,nld,60,goat,attempt,0,telling,L2,Bilingual
ch246or27,Berber languages,Dutch,nld,60,goat,outcome,1,telling,L2,Bilingual
ch246or27,Berber languages,Dutch,nld,60,goat,ist,0,telling,L2,Bilingual
ch246or27,Berber languages,Dutch,nld,60,goat,ist,0,telling,L2,Bilingual
ch246or27,Berber languages,Dutch,nld,60,goat,goal,0,telling,L2,Bilingual
ch246or27,Berber languages,Dutch,nld,60,goat,attempt,1,telling,L2,Bilingual
ch246or27,Berber languages,Dutch,nld,60,goat,outcome,0,telling,L2,Bilingual
ch246or27,Berber languages,Dutch,nld,60,goat,ist,0,telling,L2,Bilingual
ch247or27,Berber languages,Dutch,nld,64,bird,ist,1,telling,L2,Bilingual
ch247or27,Berber languages,Dutch,nld,64,bird,goal,0,telling,L2,Bilingual
ch247or27,Berber languages,Dutch,nld,64,bird,attempt,1,telling,L2,Bilingual
ch247or27,Berber languages,Dutch,nld,64,bird,outcome,0,telling,L2,Bilingual
ch247or27,Berber languages,Dutch,nld,64,bird,ist,0,telling,L2,Bilingual
ch247or27,Berber languages,Dutch,nld,64,bird,ist,1,telling,L2,Bilingual
ch247or27,Berber languages,Dutch,nld,64,bird,goal,0,telling,L2,Bilingual
ch247or27,Berber languages,Dutch,nld,64,bird,attempt,1,telling,L2,Bilingual
ch247or27,Berber languages,Dutch,nld,64,bird,outcome,1,telling,L2,Bilingual
ch247or27,Berber languages,Dutch,nld,64,bird,ist,0,telling,L2,Bilingual
ch247or27,Berber languages,Dutch,nld,64,bird,ist,0,telling,L2,Bilingual
ch247or27,Berber languages,Dutch,nld,64,bird,goal,1,telling,L2,Bilingual
ch247or27,Berber languages,Dutch,nld,64,bird,attempt,1,telling,L2,Bilingual
ch247or27,Berber languages,Dutch,nld,64,bird,outcome,0,telling,L2,Bilingual
ch247or27,Berber languages,Dutch,nld,64,bird,ist,1,telling,L2,Bilingual
ch248or27,Berber languages,Dutch,nld,100,goat,ist,0,telling,L2,Bilingual
ch248or27,Berber languages,Dutch,nld,100,goat,goal,0,telling,L2,Bilingual
ch248or27,Berber languages,Dutch,nld,100,goat,attempt,1,telling,L2,Bilingual
ch248or27,Berber languages,Dutch,nld,100,goat,outcome,0,telling,L2,Bilingual
ch248or27,Berber languages,Dutch,nld,100,goat,ist,0,telling,L2,Bilingual
ch248or27,Berber languages,Dutch,nld,100,goat,ist,1,telling,L2,Bilingual
ch248or27,Berber languages,Dutch,nld,100,goat,goal,0,telling,L2,Bilingual
ch248or27,Berber languages,Dutch,nld,100,goat,attempt,1,telling,L2,Bilingual
ch248or27,Berber languages,Dutch,nld,100,goat,outcome,1,telling,L2,Bilingual
ch248or27,Berber languages,Dutch,nld,100,goat,ist,0,telling,L2,Bilingual
ch248or27,Berber languages,Dutch,nld,100,goat,ist,1,telling,L2,Bilingual
ch248or27,Berber languages,Dutch,nld,100,goat,goal,0,telling,L2,Bilingual
ch248or27,Berber languages,Dutch,nld,100,goat,attempt,1,telling,L2,Bilingual
ch248or27,Berber languages,Dutch,nld,100,goat,outcome,1,telling,L2,Bilingual
ch248or27,Berber languages,Dutch,nld,100,goat,ist,0,telling,L2,Bilingual
ch249or27,Berber languages,Dutch,nld,70,goat,ist,0,telling,L2,Bilingual
ch249or27,Berber languages,Dutch,nld,70,goat,goal,0,telling,L2,Bilingual
ch249or27,Berber languages,Dutch,nld,70,goat,attempt,0,telling,L2,Bilingual
ch249or27,Berber languages,Dutch,nld,70,goat,outcome,1,telling,L2,Bilingual
ch249or27,Berber languages,Dutch,nld,70,goat,ist,0,telling,L2,Bilingual
ch249or27,Berber languages,Dutch,nld,70,goat,ist,0,telling,L2,Bilingual
ch249or27,Berber languages,Dutch,nld,70,goat,goal,1,telling,L2,Bilingual
ch249or27,Berber languages,Dutch,nld,70,goat,attempt,0,telling,L2,Bilingual
ch249or27,Berber languages,Dutch,nld,70,goat,outcome,0,telling,L2,Bilingual
ch249or27,Berber languages,Dutch,nld,70,goat,ist,0,telling,L2,Bilingual
ch249or27,Berber languages,Dutch,nld,70,goat,ist,0,telling,L2,Bilingual
ch249or27,Berber languages,Dutch,nld,70,goat,goal,1,telling,L2,Bilingual
ch249or27,Berber languages,Dutch,nld,70,goat,attempt,1,telling,L2,Bilingual
ch249or27,Berber languages,Dutch,nld,70,goat,outcome,1,telling,L2,Bilingual
ch249or27,Berber languages,Dutch,nld,70,goat,ist,0,telling,L2,Bilingual
ch250or27,Berber languages,Dutch,nld,71,goat,ist,1,telling,L2,Bilingual
ch250or27,Berber languages,Dutch,nld,71,goat,goal,1,telling,L2,Bilingual
ch250or27,Berber languages,Dutch,nld,71,goat,attempt,1,telling,L2,Bilingual
ch250or27,Berber languages,Dutch,nld,71,goat,outcome,0,telling,L2,Bilingual
ch250or27,Berber languages,Dutch,nld,71,goat,ist,0,telling,L2,Bilingual
ch250or27,Berber languages,Dutch,nld,71,goat,ist,0,telling,L2,Bilingual
ch250or27,Berber languages,Dutch,nld,71,goat,goal,1,telling,L2,Bilingual
ch250or27,Berber languages,Dutch,nld,71,goat,attempt,0,telling,L2,Bilingual
ch250or27,Berber languages,Dutch,nld,71,goat,outcome,0,telling,L2,Bilingual
ch250or27,Berber languages,Dutch,nld,71,goat,ist,1,telling,L2,Bilingual
ch250or27,Berber languages,Dutch,nld,71,goat,ist,0,telling,L2,Bilingual
ch250or27,Berber languages,Dutch,nld,71,goat,goal,0,telling,L2,Bilingual
ch250or27,Berber languages,Dutch,nld,71,goat,attempt,1,telling,L2,Bilingual
ch250or27,Berber languages,Dutch,nld,71,goat,outcome,1,telling,L2,Bilingual
ch250or27,Berber languages,Dutch,nld,71,goat,ist,1,telling,L2,Bilingual
ch251or27,Berber languages,Dutch,nld,64,bird,ist,0,telling,L2,Bilingual
ch251or27,Berber languages,Dutch,nld,64,bird,goal,0,telling,L2,Bilingual
ch251or27,Berber languages,Dutch,nld,64,bird,attempt,1,telling,L2,Bilingual
ch251or27,Berber languages,Dutch,nld,64,bird,outcome,0,telling,L2,Bilingual
ch251or27,Berber languages,Dutch,nld,64,bird,ist,0,telling,L2,Bilingual
ch251or27,Berber languages,Dutch,nld,64,bird,ist,0,telling,L2,Bilingual
ch251or27,Berber languages,Dutch,nld,64,bird,goal,1,telling,L2,Bilingual
ch251or27,Berber languages,Dutch,nld,64,bird,attempt,0,telling,L2,Bilingual
ch251or27,Berber languages,Dutch,nld,64,bird,outcome,0,telling,L2,Bilingual
ch251or27,Berber languages,Dutch,nld,64,bird,ist,0,telling,L2,Bilingual
ch251or27,Berber languages,Dutch,nld,64,bird,ist,0,telling,L2,Bilingual
ch251or27,Berber languages,Dutch,nld,64,bird,goal,1,telling,L2,Bilingual
ch251or27,Berber languages,Dutch,nld,64,bird,attempt,1,telling,L2,Bilingual
ch251or27,Berber languages,Dutch,nld,64,bird,outcome,1,telling,L2,Bilingual
ch251or27,Berber languages,Dutch,nld,64,bird,ist,0,telling,L2,Bilingual
ch252or27,Berber languages,Dutch,nld,67,goat,ist,0,telling,L2,Bilingual
ch252or27,Berber languages,Dutch,nld,67,goat,goal,0,telling,L2,Bilingual
ch252or27,Berber languages,Dutch,nld,67,goat,attempt,0,telling,L2,Bilingual
ch252or27,Berber languages,Dutch,nld,67,goat,outcome,0,telling,L2,Bilingual
ch252or27,Berber languages,Dutch,nld,67,goat,ist,0,telling,L2,Bilingual
ch252or27,Berber languages,Dutch,nld,67,goat,ist,0,telling,L2,Bilingual
ch252or27,Berber languages,Dutch,nld,67,goat,goal,1,telling,L2,Bilingual
ch252or27,Berber languages,Dutch,nld,67,goat,attempt,1,telling,L2,Bilingual
ch252or27,Berber languages,Dutch,nld,67,goat,outcome,0,telling,L2,Bilingual
ch252or27,Berber languages,Dutch,nld,67,goat,ist,1,telling,L2,Bilingual
ch252or27,Berber languages,Dutch,nld,67,goat,ist,1,telling,L2,Bilingual
ch252or27,Berber languages,Dutch,nld,67,goat,goal,0,telling,L2,Bilingual
ch252or27,Berber languages,Dutch,nld,67,goat,attempt,1,telling,L2,Bilingual
ch252or27,Berber languages,Dutch,nld,67,goat,outcome,1,telling,L2,Bilingual
ch252or27,Berber languages,Dutch,nld,67,goat,ist,1,telling,L2,Bilingual
ch253or27,Berber languages,Dutch,nld,67,bird,ist,0,telling,L2,Bilingual
ch253or27,Berber languages,Dutch,nld,67,bird,goal,0,telling,L2,Bilingual
ch253or27,Berber languages,Dutch,nld,67,bird,attempt,1,telling,L2,Bilingual
ch253or27,Berber languages,Dutch,nld,67,bird,outcome,0,telling,L2,Bilingual
ch253or27,Berber languages,Dutch,nld,67,bird,ist,0,telling,L2,Bilingual
ch253or27,Berber languages,Dutch,nld,67,bird,ist,0,telling,L2,Bilingual
ch253or27,Berber languages,Dutch,nld,67,bird,goal,1,telling,L2,Bilingual
ch253or27,Berber languages,Dutch,nld,67,bird,attempt,1,telling,L2,Bilingual
ch253or27,Berber languages,Dutch,nld,67,bird,outcome,0,telling,L2,Bilingual
ch253or27,Berber languages,Dutch,nld,67,bird,ist,0,telling,L2,Bilingual
ch253or27,Berber languages,Dutch,nld,67,bird,ist,1,telling,L2,Bilingual
ch253or27,Berber languages,Dutch,nld,67,bird,goal,0,telling,L2,Bilingual
ch253or27,Berber languages,Dutch,nld,67,bird,attempt,1,telling,L2,Bilingual
ch253or27,Berber languages,Dutch,nld,67,bird,outcome,1,telling,L2,Bilingual
ch253or27,Berber languages,Dutch,nld,67,bird,ist,0,telling,L2,Bilingual
ch254or27,Berber languages,Dutch,nld,59,goat,ist,0,telling,L2,Bilingual
ch254or27,Berber languages,Dutch,nld,59,goat,goal,0,telling,L2,Bilingual
ch254or27,Berber languages,Dutch,nld,59,goat,attempt,0,telling,L2,Bilingual
ch254or27,Berber languages,Dutch,nld,59,goat,outcome,0,telling,L2,Bilingual
ch254or27,Berber languages,Dutch,nld,59,goat,ist,0,telling,L2,Bilingual
ch254or27,Berber languages,Dutch,nld,59,goat,ist,1,telling,L2,Bilingual
ch254or27,Berber languages,Dutch,nld,59,goat,goal,0,telling,L2,Bilingual
ch254or27,Berber languages,Dutch,nld,59,goat,attempt,1,telling,L2,Bilingual
ch254or27,Berber languages,Dutch,nld,59,goat,outcome,1,telling,L2,Bilingual
ch254or27,Berber languages,Dutch,nld,59,goat,ist,0,telling,L2,Bilingual
ch254or27,Berber languages,Dutch,nld,59,goat,ist,0,telling,L2,Bilingual
ch254or27,Berber languages,Dutch,nld,59,goat,goal,0,telling,L2,Bilingual
ch254or27,Berber languages,Dutch,nld,59,goat,attempt,1,telling,L2,Bilingual
ch254or27,Berber languages,Dutch,nld,59,goat,outcome,1,telling,L2,Bilingual
ch254or27,Berber languages,Dutch,nld,59,goat,ist,0,telling,L2,Bilingual
ch255or27,Berber languages,Dutch,nld,59,bird,ist,0,telling,L2,Bilingual
ch255or27,Berber languages,Dutch,nld,59,bird,goal,0,telling,L2,Bilingual
ch255or27,Berber languages,Dutch,nld,59,bird,attempt,1,telling,L2,Bilingual
ch255or27,Berber languages,Dutch,nld,59,bird,outcome,1,telling,L2,Bilingual
ch255or27,Berber languages,Dutch,nld,59,bird,ist,0,telling,L2,Bilingual
ch255or27,Berber languages,Dutch,nld,59,bird,ist,0,telling,L2,Bilingual
ch255or27,Berber languages,Dutch,nld,59,bird,goal,1,telling,L2,Bilingual
ch255or27,Berber languages,Dutch,nld,59,bird,attempt,1,telling,L2,Bilingual
ch255or27,Berber languages,Dutch,nld,59,bird,outcome,1,telling,L2,Bilingual
ch255or27,Berber languages,Dutch,nld,59,bird,ist,1,telling,L2,Bilingual
ch255or27,Berber languages,Dutch,nld,59,bird,ist,0,telling,L2,Bilingual
ch255or27,Berber languages,Dutch,nld,59,bird,goal,0,telling,L2,Bilingual
ch255or27,Berber languages,Dutch,nld,59,bird,attempt,1,telling,L2,Bilingual
ch255or27,Berber languages,Dutch,nld,59,bird,outcome,1,telling,L2,Bilingual
ch255or27,Berber languages,Dutch,nld,59,bird,ist,1,telling,L2,Bilingual
ch256or27,Berber languages,Dutch,nld,75,goat,ist,1,telling,L2,Bilingual
ch256or27,Berber languages,Dutch,nld,75,goat,goal,1,telling,L2,Bilingual
ch256or27,Berber languages,Dutch,nld,75,goat,attempt,0,telling,L2,Bilingual
ch256or27,Berber languages,Dutch,nld,75,goat,outcome,0,telling,L2,Bilingual
ch256or27,Berber languages,Dutch,nld,75,goat,ist,0,telling,L2,Bilingual
ch256or27,Berber languages,Dutch,nld,75,goat,ist,1,telling,L2,Bilingual
ch256or27,Berber languages,Dutch,nld,75,goat,goal,1,telling,L2,Bilingual
ch256or27,Berber languages,Dutch,nld,75,goat,attempt,1,telling,L2,Bilingual
ch256or27,Berber languages,Dutch,nld,75,goat,outcome,1,telling,L2,Bilingual
ch256or27,Berber languages,Dutch,nld,75,goat,ist,0,telling,L2,Bilingual
ch256or27,Berber languages,Dutch,nld,75,goat,ist,0,telling,L2,Bilingual
ch256or27,Berber languages,Dutch,nld,75,goat,goal,0,telling,L2,Bilingual
ch256or27,Berber languages,Dutch,nld,75,goat,attempt,1,telling,L2,Bilingual
ch256or27,Berber languages,Dutch,nld,75,goat,outcome,1,telling,L2,Bilingual
ch256or27,Berber languages,Dutch,nld,75,goat,ist,0,telling,L2,Bilingual
ch259or27,Berber languages,Dutch,nld,71,bird,ist,0,telling,L2,Bilingual
